Tungsten Conductivity
----------------------------------
Temperature [K]	k [W/mK]
----------------------------------
300.0		174.0
350.0		167.0
400.0		159.0
500.0		146.0
600.0		137.0
800.0		125.0
1000.0		118.0
1200.0		112.0
1400.0		112.0
1600.0		104.0
1800.0		101.0
2000.0		98.0
2500.0		95.0
3000.0		91.0
