# --------------- PyTT output file ------------------ 
# input file: Simulations/PSI_TATTOOS_MDH12.txt 
# execution date and time: 2025/02/14 17:11:07 
# Particle: Proton   Material: Tungsten 
# EdepMethod: Interpolated 
# dEdx: 1.399 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.027652166058443388 
# --------------------------------------------------- 
Time[us],Npart0,Npart1,Npart2,MaxTemp0[K],MaxTemp1[K],MaxTemp2[K],SEMcurr0[uA],SEMcurr1[uA],SEMcurr2[uA],THcurrTHcurr0[uA],THcurr1[uA],THcurr2[uA],
0.0,6496299142.0,8299621968.0,6496299142.0,301.8,302.3,301.8,0.057562079261078196,0.07354087105849823,0.057562079261078196,5.292684972600916e-64,5.785454103201295e-64,5.292684972600916e-64
1000.0,6496299142.0,8299621968.0,6496299142.0,303.7,304.7,303.7,0.057562079261078196,0.07354087105849823,0.057562079261078196,7.776221588856179e-64,1.0435042858193888e-63,7.776221588856179e-64
2000.0,6496299142.0,8299621968.0,6496299142.0,305.5,307.0,305.5,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.3748512627854638e-63,2.5012527322622767e-63,1.3748512627854638e-63
3000.0,6496299142.0,8299621968.0,6496299142.0,307.3,309.4,307.3,0.057562079261078196,0.07354087105849823,0.057562079261078196,2.849425601501385e-63,7.202685194447069e-63,2.849425601501385e-63
4000.0,6496299142.0,8299621968.0,6496299142.0,309.2,311.7,309.2,0.057562079261078196,0.07354087105849823,0.057562079261078196,6.542475139891165e-63,2.252712359388736e-62,6.542475139891165e-63
5000.0,6496299142.0,8299621968.0,6496299142.0,311.0,314.0,311.0,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.5850952721430811e-62,7.2504783917544e-62,1.5850952721430811e-62
6000.0,6496299142.0,8299621968.0,6496299142.0,312.8,316.4,312.8,0.057562079261078196,0.07354087105849823,0.057562079261078196,3.934458904496682e-62,2.3464075521054106e-61,3.934458904496682e-62
7000.0,6496299142.0,8299621968.0,6496299142.0,314.6,318.7,314.6,0.057562079261078196,0.07354087105849823,0.057562079261078196,9.852454379570793e-62,7.560661356670907e-61,9.852454379570793e-62
8000.0,6496299142.0,8299621968.0,6496299142.0,316.5,321.0,316.5,0.057562079261078196,0.07354087105849823,0.057562079261078196,2.4698502147198866e-61,2.414865132380089e-60,2.4698502147198866e-61
9000.0,6496299142.0,8299621968.0,6496299142.0,318.3,323.3,318.3,0.057562079261078196,0.07354087105849823,0.057562079261078196,6.173464067225036e-61,7.628123302979942e-60,6.173464067225036e-61
10000.0,6496299142.0,8299621968.0,6496299142.0,320.1,325.7,320.1,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.5352264475375054e-60,2.3800645188358138e-59,1.5352264475375054e-60
11000.0,6496299142.0,8299621968.0,6496299142.0,321.9,328.0,321.9,0.057562079261078196,0.07354087105849823,0.057562079261078196,3.793578619063194e-60,7.329737139136152e-59,3.793578619063194e-60
12000.0,6496299142.0,8299621968.0,6496299142.0,323.8,330.3,323.8,0.057562079261078196,0.07354087105849823,0.057562079261078196,9.307167618404796e-60,2.227056257278961e-58,9.307167618404796e-60
13000.0,6496299142.0,8299621968.0,6496299142.0,325.6,332.6,325.6,0.057562079261078196,0.07354087105849823,0.057562079261078196,2.265988527071867e-59,6.674437806171512e-58,2.265988527071867e-59
14000.0,6496299142.0,8299621968.0,6496299142.0,327.4,335.0,327.4,0.057562079261078196,0.07354087105849823,0.057562079261078196,5.472989469916704e-59,1.9728403463132285e-57,5.472989469916704e-59
15000.0,6496299142.0,8299621968.0,6496299142.0,329.2,337.3,329.2,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.3110607399270686e-58,5.751145961820106e-57,1.3110607399270686e-58
16000.0,6496299142.0,8299621968.0,6496299142.0,331.0,339.6,331.0,0.057562079261078196,0.07354087105849823,0.057562079261078196,3.114520855233746e-58,1.653563219889687e-56,3.114520855233746e-58
17000.0,6496299142.0,8299621968.0,6496299142.0,332.8,341.9,332.8,0.057562079261078196,0.07354087105849823,0.057562079261078196,7.336579091151237e-58,4.68953414262136e-56,7.336579091151237e-58
18000.0,6496299142.0,8299621968.0,6496299142.0,334.7,344.2,334.7,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.7136097502849703e-57,1.3120006188415626e-55,1.7136097502849703e-57
19000.0,6496299142.0,8299621968.0,6496299142.0,336.5,346.5,336.5,0.057562079261078196,0.07354087105849823,0.057562079261078196,3.968643442173905e-57,3.6215740785114554e-55,3.968643442173905e-57
20000.0,6496299142.0,8299621968.0,6496299142.0,338.3,348.8,338.3,0.057562079261078196,0.07354087105849823,0.057562079261078196,9.113612588190156e-57,9.864862579754486e-55,9.113612588190156e-57
21000.0,6496299142.0,8299621968.0,6496299142.0,340.1,351.1,340.1,0.057562079261078196,0.07354087105849823,0.057562079261078196,2.0752578903905837e-56,2.652113177068192e-54,2.0752578903905837e-56
22000.0,6496299142.0,8299621968.0,6496299142.0,341.9,353.4,341.9,0.057562079261078196,0.07354087105849823,0.057562079261078196,4.686058790739973e-56,7.03833697410423e-54,4.686058790739973e-56
23000.0,6496299142.0,8299621968.0,6496299142.0,343.7,355.7,343.7,0.057562079261078196,0.07354087105849823,0.057562079261078196,1.0493580241232265e-55,1.8441559013194425e-53,1.0493580241232265e-55
24000.0,6496299142.0,8299621968.0,6496299142.0,345.5,358.0,345.5,0.057562079261078196,0.07354087105849823,0.057562079261078196,2.330504987631933e-55,4.771569494919351e-53,2.330504987631933e-55
