# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/23 06:47:27 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
249.2,-4.47597,1309297467.44206,321.111,1.225241097871548e-09,1.2228939607935123e-84
258.1,-4.47508,1311261779.272005,321.881,1.2270793016739173e-09,2.055836870754891e-84
267.0,-4.47419,1313228646.617166,322.653,1.2289198969284552e-09,3.4521359044861783e-84
275.9,-4.4733,1315198072.137157,323.426,1.2307628861240306e-09,5.7898777780054815e-84
284.8,-4.47241,1317170058.493292,324.199,1.2326082717511024e-09,9.698803129625648e-84
293.7,-4.47152,1319144608.348586,324.975,1.23445605630172e-09,1.6226351526161688e-83
302.6,-4.47063,1321121724.36775,325.751,1.2363062422695212e-09,2.7112272522552757e-83
311.5,-4.46974,1323101409.21719,326.528,1.2381588321497321e-09,4.524212087922628e-83
320.4,-4.46885,1325083665.565016,327.307,1.2400138284391675e-09,7.539505865991232e-83
329.3,-4.46796,1327068496.081026,328.086,1.2418712336362286e-09,1.2547513628773809e-82
338.2,-4.46707,1329055903.43672,328.867,1.2437310502409035e-09,2.0853562560457504e-82
347.1,-4.46618,1331045890.305288,329.649,1.2455932807547663e-09,3.46102239794992e-82
356.0,-4.46529,1333038459.361616,330.433,1.247457927680977e-09,5.736205049242992e-82
364.9,-4.4644,1335033613.282286,331.217,1.2493249935242798e-09,9.493716456632057e-82
373.8,-4.46351,1337031354.745568,332.002,1.2511944807910035e-09,1.569043628810574e-81
382.7,-4.46262,1339031686.43143,332.789,1.2530663919890604e-09,2.5895085895464396e-81
391.6,-4.46173,1341034611.021527,333.577,1.254940729627946e-09,4.267565244810584e-81
400.5,-4.46084,1343040131.199206,334.366,1.256817496218737e-09,7.022970152465291e-81
409.4,-4.45995,1345048249.649505,335.156,1.2586966942740935e-09,1.1540831317553463e-80
418.3,-4.45906,1347058969.05915,335.948,1.2605783263082553e-09,1.8937695900568687e-80
427.2,-4.45817,1349072292.11656,336.74,1.2624623948370442e-09,3.1030549039125728e-80
436.1,-4.45728,1351088221.511836,337.534,1.2643489023778588e-09,5.077183672107787e-80
445.0,-4.45639,1353106759.936772,338.329,1.2662378514496817e-09,8.295192867509994e-80
453.9,-4.4555,1355127910.084844,339.125,1.2681292445730686e-09,1.3533174077556093e-79
462.8,-4.45461,1357151674.65122,339.923,1.270023084270157e-09,2.204662040820559e-79
471.7,-4.45372,1359178056.332747,340.721,1.2719193730646597e-09,3.5863559175619984e-79
480.6,-4.45283,1361207057.827961,341.521,1.2738181134818666e-09,5.825507828338566e-79
489.5,-4.45194,1363238681.83708,342.322,1.2757193080486435e-09,9.448947822451402e-79
498.4,-4.45105,1365272931.062007,343.124,1.277622959293432e-09,1.5303922526831705e-78
507.3,-4.45016,1367309808.206327,343.927,1.279529069746247e-09,2.4750971993265894e-78
516.2,-4.44927,1369349315.975304,344.732,1.2814376419386774e-09,3.9971701972237553e-78
525.1,-4.44838,1371391457.075889,345.537,1.2833486784038872e-09,6.445917240065494e-78
534.0,-4.44749,1373436234.216708,346.344,1.2852621816766109e-09,1.0379811211711635e-77
542.9,-4.4466,1375483650.108068,347.152,1.2871781542931552e-09,1.669044369910045e-77
551.8,-4.44571,1377533707.461957,347.961,1.2890965987913994e-09,2.679915886567391e-77
560.7,-4.44482,1379586408.99204,348.772,1.291017517710791e-09,4.296853503126403e-77
569.6,-4.44393,1381641757.413659,349.584,1.2929409135923499e-09,6.879507825799943e-77
578.5,-4.44304,1383699755.443834,350.396,1.2948667889786626e-09,1.0998742716747296e-76
587.4,-4.44215,1385760405.801258,351.211,1.2967951464138859e-09,1.7559375086748104e-76
596.3,-4.44126,1387823711.206304,352.026,1.2987259884437429e-09,2.799348446322211e-76
605.2,-4.44037,1389889674.381016,352.842,1.300659317615525e-09,4.4564431390359655e-76
614.1,-4.43948,1391958298.049113,353.66,1.302595136478089e-09,7.084430647331301e-76
623.0,-4.43859,1394029584.935986,354.479,1.304533447581858e-09,1.1246268055358034e-75
631.9,-4.4377,1396103537.768699,355.299,1.306474253478819e-09,1.7827915567015163e-75
640.8,-4.43681,1398180159.275989,356.12,1.3084175567225245e-09,2.8221700283702223e-75
649.7,-4.43592,1400259452.18826,356.943,1.3103633598680884e-09,4.46126578829952e-75
658.6,-4.43503,1402341419.23759,357.767,1.3123116654721901e-09,7.042505883777662e-75
667.5,-4.43414,1404426063.157724,358.592,1.3142624760930687e-09,1.11017757580522e-74
676.4,-4.43325,1406513386.684074,359.418,1.3162157942905251e-09,1.7476551363157665e-74
685.3,-4.43236,1408603392.553722,360.245,1.3181716226259214e-09,2.7473819937172187e-74
694.2,-4.43147,1410696083.505417,361.074,1.3201299636621797e-09,4.313048805173625e-74
703.1,-4.43058,1412791462.279572,361.904,1.3220908199637793e-09,6.761666173399791e-74
712.0,-4.42969,1414889531.618266,362.735,1.3240541940967599e-09,1.058593294788179e-73
720.9,-4.4288,1416990294.265244,363.567,1.3260200886287175e-09,1.655055876773715e-73
729.8,-4.42791,1419093752.965912,364.401,1.3279885061288053e-09,2.5840823802140426e-73
738.7,-4.42702,1421199910.46734,365.236,1.3299594491677325e-09,4.0291394407654314e-73
747.6,-4.42613,1423308769.51826,366.072,1.3319329203177645e-09,6.273827559008471e-73
756.5,-4.42524,1425420332.869067,366.909,1.3339089221527189e-09,9.75512390799989e-73
765.4,-4.42435,1427534603.271812,367.745,1.3358874572479696e-09,1.5133123583459685e-72
774.3,-4.42346,1429651583.48021,368.581,1.3378685281804422e-09,2.3421959322896887e-72
783.2,-4.42257,1431771276.249631,369.416,1.3398521375286144e-09,3.616806286571795e-72
792.1,-4.42168,1433893684.337107,370.251,1.3418382878725167e-09,5.572410834572877e-72
801.0,-4.42079,1436018810.501324,371.085,1.3438269817937284e-09,8.566141959012177e-72
809.9,-4.4199,1438146657.502623,371.918,1.3458182218753799e-09,1.313893031139443e-71
818.8,-4.41901,1440277228.103006,372.751,1.3478120107021508e-09,2.0108312572652548e-71
827.7,-4.41812,1442410525.066122,373.583,1.3498083508602678e-09,3.0707207627091195e-71
836.6,-4.41723,1444546551.157281,374.414,1.3518072449375064e-09,4.679098996072872e-71
845.5,-4.41634,1446685309.143442,375.245,1.3538086955231888e-09,7.114582311674933e-71
854.4,-4.41545,1448826801.793213,376.075,1.3558127052081816e-09,1.0794681422954148e-70
863.3,-4.41456,1450971031.876861,376.905,1.3578192765848989e-09,1.634373839195399e-70
872.2,-4.41367,1453118002.166296,377.734,1.3598284122472971e-09,2.469338842970097e-70
881.1,-4.41278,1455267715.435082,378.562,1.361840114790877e-09,3.723104210283861e-70
890.0,-4.41189,1457420174.458428,379.39,1.3638543868126821e-09,5.601865865329686e-70
898.9,-4.411,1459575382.013195,380.217,1.365871230911298e-09,8.4114512260499e-70
907.8,-4.41011,1461733340.877885,381.044,1.3678906496868494e-09,1.260455394973663e-69
916.7,-4.40922,1463894053.832652,381.87,1.3699126457410053e-09,1.884993602029775e-69
925.6,-4.40833,1466057523.65929,382.696,1.3719372216769697e-09,2.8133616521918927e-69
934.5,-4.40744,1468223753.141241,383.521,1.3739643800994876e-09,4.1906547137960947e-69
943.4,-4.40655,1470392745.063588,384.345,1.3759941236148418e-09,6.229971924484069e-69
952.3,-4.40566,1472564502.213055,385.169,1.3780264548308512e-09,9.243690021800219e-69
961.2,-4.40477,1474739027.378012,385.992,1.380061376356871e-09,1.3688845609534497e-68
970.1,-4.40388,1476916323.348466,386.815,1.3820988908037915e-09,2.0232868438855054e-68
979.0,-4.40299,1479096392.916064,387.638,1.384139000784038e-09,2.9848616184257518e-68
987.9,-4.4021,1481279238.874092,388.459,1.3861817089115679e-09,4.395152093228066e-68
996.8,-4.40121,1483464864.017474,389.281,1.3882270178018732e-09,6.459714891208757e-68
1005.7,-4.40032,1485653271.142771,390.101,1.3902749300719765e-09,9.476527376751859e-68
1014.6,-4.39943,1487844463.048182,390.922,1.3923254483404316e-09,1.3876762009124786e-67
1023.5,-4.39854,1490038442.533535,391.741,1.394378575227322e-09,2.0283208154277176e-67
1032.4,-4.39765,1492235212.400299,392.561,1.3964343133542607e-09,2.959383249863401e-67
1041.3,-4.39676,1494434775.451572,393.379,1.3984926653443888e-09,4.310108719150568e-67
1050.2,-4.39587,1496637134.492086,394.198,1.4005536338223755e-09,6.266196498891037e-67
1059.1,-4.39498,1498842292.328202,395.015,1.4026172214144163e-09,9.093997164871425e-67
1068.0,-4.39409,1501050251.767916,395.833,1.4046834307482321e-09,1.317488455622949e-66
1076.9,-4.3932,1503261015.620848,396.65,1.4067522644530686e-09,1.9053998673775992e-66
1085.8,-4.39231,1505474586.69825,397.466,1.408823725159696e-09,2.75092526283384e-66
1094.7,-4.39142,1507690967.813,398.282,1.4108978155004069e-09,3.9648866330185923e-66
1103.6,-4.39053,1509910161.779604,399.097,1.4129745381090156e-09,5.704899318046683e-66
1112.5,-4.38964,1512132171.414191,399.912,1.4150538956208589e-09,8.194760436813936e-66
1121.4,-4.38875,1514356999.534518,400.727,1.4171358906727932e-09,1.1751718580095841e-65
1130.3,-4.38786,1516584648.959962,401.541,1.4192205259031941e-09,1.682476696522462e-65
1139.2,-4.38697,1518815122.511525,402.354,1.4213078039519553e-09,2.4048330652806295e-65
1148.1,-4.38608,1521048423.01183,403.167,1.4233977274604894e-09,3.4317417588312362e-65
1157.0,-4.38519,1523284553.285122,403.98,1.4254902990717248e-09,4.8892649944124474e-65
1165.9,-4.3843,1525523516.157264,404.792,1.4275855214301059e-09,6.9546828360450825e-65
1174.8,-4.38341,1527765314.455737,405.604,1.4296833971815914e-09,9.876913754615491e-65
1183.7,-4.38252,1530009951.009642,406.415,1.431783928973654e-09,1.4004922785066392e-64
1192.6,-4.38163,1532257428.649696,407.226,1.4338871194552797e-09,1.982718174353286e-64
1201.5,-4.38074,1534507750.20823,408.037,1.4359929712769666e-09,2.8026398796136328e-64
1210.4,-4.37985,1536760918.519193,408.847,1.4381014870907233e-09,3.955531263305017e-64
1219.3,-4.37896,1539016936.418144,409.657,1.440212669550069e-09,5.574150323702243e-64
1228.2,-4.37807,1541275806.742258,410.466,1.442326521310031e-09,7.8432114782211e-64
1237.1,-4.37718,1543537532.330319,411.275,1.4444430450271465e-09,1.1019339785336332e-63
1246.0,-4.37629,1545802116.022724,412.084,1.4465622433594589e-09,1.5458543775730568e-63
1254.9,-4.3754,1548069560.661477,412.892,1.4486841189665174e-09,2.1653985534901067e-63
1263.8,-4.37451,1550339869.090193,413.7,1.4508086745093782e-09,3.028783361183767e-63
1272.7,-4.37362,1552613044.154094,414.507,1.4529359126505995e-09,4.230234895780953e-63
1281.6,-4.37273,1554889088.700007,415.314,1.4550658360542458e-09,5.899720094782006e-63
1290.5,-4.37184,1557168005.576366,416.12,1.4571984473858808e-09,8.216250659458214e-63
1299.4,-4.37095,1559449797.633209,416.927,1.4593337493125723e-09,1.1426045497204646e-62
1308.3,-4.37006,1561734467.722178,417.732,1.4614717445028867e-09,1.5867291973761745e-62
1317.2,-4.36917,1564022018.696516,418.538,1.4636124356268915e-09,2.2003857501189263e-62
1326.1,-4.36828,1566312453.411068,419.343,1.465755825356151e-09,3.0471124670811895e-62
1335.0,-4.36739,1568605774.72228,420.148,1.4679019163637282e-09,4.213822627419609e-62
1343.9,-4.3665,1570901985.488195,420.952,1.4700507113241825e-09,5.819243561263354e-62
1352.8,-4.36561,1573201088.568457,421.756,1.472202212913568e-09,8.02534480158499e-62
1361.7,-4.36472,1575503086.824304,422.56,1.4743564238094333e-09,1.1052793808263788e-61
1370.6,-4.36383,1577807983.118573,423.363,1.4765133466908215e-09,1.5201831465734565e-61
1379.5,-4.36294,1580115780.315692,424.166,1.4786729842382678e-09,2.08804314316799e-61
1388.4,-4.36205,1582426481.281687,424.969,1.4808353391337975e-09,2.8642236070438656e-61
1397.3,-4.36116,1584740088.884174,425.771,1.4830004140609288e-09,3.923759818639367e-61
1406.2,-4.36027,1587056605.992361,426.573,1.4851682117046669e-09,5.3682169405785114e-61
1415.1,-4.35938,1589376035.477046,427.374,1.4873387347515065e-09,7.334895153229333e-61
1424.0,-4.35849,1591698380.210619,428.176,1.4895119858894297e-09,1.0009168322099826e-60
1432.9,-4.3576,1594023643.067054,428.977,1.4916879678079043e-09,1.3641002424168544e-60
1441.8,-4.35671,1596351826.921916,429.777,1.4938666831978846e-09,1.856704247490332e-60
1450.7,-4.35582,1598682934.652355,430.578,1.4960481347518079e-09,2.5240109128438145e-60
1459.6,-4.35493,1601016969.137104,431.378,1.4982323251635948e-09,3.42685430349675e-60
1468.5,-4.35404,1603353933.256482,432.177,1.5004192571286492e-09,4.646862164415698e-60
1477.4,-4.35315,1605693829.89239,432.977,1.5026089333438543e-09,6.293430851304722e-60
1486.3,-4.35226,1608036661.928312,433.776,1.5048013565075749e-09,8.512995640318909e-60
1495.2,-4.35137,1610382432.249308,434.575,1.5069965293196536e-09,1.1501337302852033e-59
1504.1,-4.35048,1612731143.742022,435.373,1.5091944544814115e-09,1.5519900309619201e-59
1513.0,-4.34959,1615082799.294675,436.171,1.5113951346956465e-09,2.091740524606168e-59
1521.9,-4.3487,1617437401.797064,436.969,1.5135985726666323e-09,2.81584400901633e-59
1530.8,-4.34781,1619794954.140561,437.767,1.515804771100117e-09,3.7861240619681727e-59
1539.7,-4.34692,1622155459.218115,438.564,1.518013732703323e-09,5.08475565779868e-59
1548.6,-4.34603,1624518919.924248,439.361,1.5202254601849442e-09,6.820839550702313e-59
1557.5,-4.34514,1626885339.155054,440.158,1.5224399562551468e-09,9.139060266337398e-59
1566.4,-4.34425,1629254719.808197,440.954,1.5246572236255668e-09,1.2231075368412207e-58
1575.3,-4.34336,1631627064.782913,441.75,1.5268772650093094e-09,1.635048105904331e-58
1584.2,-4.34247,1634002376.980006,442.546,1.529100083120949e-09,2.1832455531359545e-58
1593.1,-4.34158,1636380659.301848,443.342,1.5313256806765253e-09,2.911951408072296e-58
1602.0,-4.34069,1638761914.652376,444.137,1.533554060393546e-09,3.879524100659066e-58
1610.9,-4.3398,1641146145.937095,444.932,1.5357852249909815e-09,5.1628421348358724e-58
1619.8,-4.33891,1643533356.063073,445.727,1.5380191771892679e-09,6.863071715267225e-58
1628.7,-4.33802,1645923547.938939,446.522,1.5402559197103017e-09,9.113196528895782e-58
1637.6,-4.33713,1648316724.474887,447.316,1.5424954552774442e-09,1.2087837707086911e-57
1646.5,-4.33624,1650712888.58267,448.11,1.5447377866155128e-09,1.601604712422828e-57
1655.4,-4.33535,1653112043.175599,448.904,1.5469829164507884e-09,2.11979569898154e-57
1664.3,-4.33446,1655514191.168546,449.697,1.5492308475110066e-09,2.802642576697483e-57
1673.2,-4.33357,1657919335.477938,450.491,1.5514815825253625e-09,3.701515088786939e-57
1682.1,-4.33268,1660327479.021758,451.284,1.5537351242245043e-09,4.8835143047581327e-57
1691.0,-4.33179,1662738624.719542,452.076,1.5559914753405372e-09,6.436200117266413e-57
1699.9,-4.3309,1665152775.492384,452.869,1.5582506386070202e-09,8.473712473165481e-57
1708.8,-4.33001,1667569934.262926,453.661,1.5605126167589628e-09,1.1144689316095748e-56
1717.7,-4.32912,1669990103.955359,454.453,1.5627774125328267e-09,1.4642498452211418e-56
1726.6,-4.32823,1672413287.49543,455.245,1.5650450286665235e-09,1.921844652319737e-56
1735.5,-4.32734,1674839487.810428,456.037,1.567315467899414e-09,2.5198814621192842e-56
1744.4,-4.32645,1677268707.829192,456.828,1.5695887329723063e-09,3.30068077515118e-56
1753.3,-4.32556,1679700950.482108,457.62,1.5718648266274558e-09,4.319080818870479e-56
1762.2,-4.32467,1682136218.701103,458.411,1.574143751608562e-09,5.646070828651489e-56
1771.1,-4.32378,1684574515.41965,459.201,1.5764255106607707e-09,7.373458860564851e-56
1780.0,-4.32289,1687015843.572764,459.992,1.5787101065306683e-09,9.619863022079073e-56
1788.9,-4.322,1689460206.096999,460.782,1.5809975419662846e-09,1.2538394094366528e-55
1797.8,-4.32111,1691907605.93045,461.572,1.58328781971709e-09,1.6326497827254294e-55
1806.7,-4.32022,1694358046.01275,462.362,1.585580942533994e-09,2.123855229298578e-55
1815.6,-4.31933,1696811529.285069,463.152,1.587876913169344e-09,2.760197660175707e-55
1824.5,-4.31844,1699268058.690112,463.942,1.5901757343769255e-09,3.583781082223946e-55
1833.4,-4.31755,1701727637.172118,464.731,1.5924774089119582e-09,4.648698417480188e-55
1842.3,-4.31666,1704190267.67686,465.52,1.594781939531099e-09,6.024381334556569e-55
1851.2,-4.31577,1706655953.151645,466.309,1.5970893289924357e-09,7.799868248780671e-55
1860.1,-4.31488,1709124696.545306,467.098,1.5993995800554898e-09,1.0089237289529431e-54
1869.0,-4.31399,1711596500.808207,467.886,1.6017126954812129e-09,1.3038516067185508e-54
1877.9,-4.3131,1714071368.892241,468.675,1.6040286780319876e-09,1.6834461900598003e-54
1886.8,-4.31221,1716549303.750826,469.463,1.606347530471624e-09,2.1715709037656787e-54
1895.7,-4.31132,1719030308.338908,470.251,1.6086692555653592e-09,2.798690861795957e-54
1904.6,-4.31043,1721514385.612952,471.039,1.6109938560798588e-09,3.603664929692103e-54
1913.5,-4.30954,1724001538.53095,471.826,1.613321334783209e-09,4.636014980797675e-54
1922.4,-4.30865,1726491770.052414,472.614,1.615651694444924e-09,5.958796953116014e-54
1931.3,-4.30776,1728985083.138374,473.401,1.6179849378359379e-09,7.652230210596329e-54
1940.2,-4.30687,1731481480.751383,474.188,1.6203210677286061e-09,9.818281611007734e-54
1949.1,-4.30598,1733980965.855506,474.975,1.6226600868967042e-09,1.2586450548534476e-53
1958.0,-4.30509,1736483541.416327,475.762,1.6250019981154264e-09,1.612106351215155e-53
1966.9,-4.3042,1738989210.400945,476.548,1.6273468041613846e-09,2.0630464404640948e-53
1975.8,-4.30331,1741497975.77797,477.335,1.6296945078126048e-09,2.637858374735974e-53
1984.7,-4.30242,1744009840.517524,478.121,1.632045111848531e-09,3.3699490588438207e-53
1993.6,-4.30153,1746524807.591243,478.907,1.6343986190500181e-09,4.301626888333581e-53
2002.5,-4.30064,1749042879.972268,479.693,1.6367550321993347e-09,5.486740229434675e-53
2011.4,-4.29975,1751564060.63525,480.48,1.6391143540801588e-09,6.993112738339222e-53
2020.3,-4.29886,1754088352.556344,481.266,1.6414765874775796e-09,8.906411311442977e-53
2029.2,-4.29797,1756615758.713214,482.053,1.6438417351780938e-09,1.1334768609641177e-52
2038.1,-4.29708,1759146282.085022,482.84,1.6462097999696052e-09,1.4414575530745885e-52
2047.0,-4.29619,1761679925.652438,483.627,1.6485807846414246e-09,1.8317741661716705e-52
2055.9,-4.2953,1764216692.39763,484.414,1.6509546919842648e-09,2.3260789274112743e-52
2064.8,-4.29441,1766756585.304266,485.201,1.6533315247902437e-09,2.951623585115589e-52
2073.7,-4.29352,1769299607.357509,485.988,1.6557112858528814e-09,3.742683104158841e-52
2082.6,-4.29263,1771845761.544024,486.776,1.6580939779670957e-09,4.742335138983611e-52
2091.5,-4.29174,1774395050.851968,487.564,1.6604796039292075e-09,6.004682643197753e-52
2100.4,-4.29085,1776947478.27099,488.351,1.6628681665369325e-09,7.597628044935278e-52
2109.3,-4.28996,1779503046.792236,489.139,1.6652596685893842e-09,9.6063334776432e-52
2118.2,-4.28907,1782061759.408341,489.928,1.6676541128870715e-09,1.2137533766878172e-51
2127.1,-4.28818,1784623619.113426,490.716,1.6700515022318968e-09,1.5324908659893278e-51
2136.0,-4.28729,1787188628.903106,491.504,1.6724518394271556e-09,1.9335769894995574e-51
2144.9,-4.2864,1789756791.77448,492.293,1.674855127277533e-09,2.437937928675779e-51
2153.8,-4.28551,1792328110.726128,493.081,1.6772613685891053e-09,3.0717288680139597e-51
2162.7,-4.28462,1794902588.758122,493.87,1.679670566169338e-09,3.8676184621775185e-51
2171.6,-4.28373,1797480228.87201,494.659,1.682082722827082e-09,4.866383385216767e-51
2180.5,-4.28284,1800061034.070824,495.448,1.6844978413725762e-09,6.118886506090311e-51
2189.4,-4.28195,1802645007.359073,496.238,1.6869159246174407e-09,7.68852936640568e-51
2198.3,-4.28106,1805232151.742746,497.027,1.6893369753746813e-09,9.654290686217776e-51
2207.2,-4.28017,1807822470.229309,497.817,1.6917609964586858e-09,1.2114488471422998e-50
2216.1,-4.27928,1810415965.8277,498.606,1.6941879906852195e-09,1.5191435014994883e-50
2225.0,-4.27839,1813012641.548332,499.396,1.696617960871429e-09,1.9037192982883803e-50
2233.9,-4.2775,1815612500.403092,500.186,1.6990509098358385e-09,2.384068844886766e-50
2242.8,-4.27661,1818215545.405335,500.977,1.7014868403983467e-09,2.983649513376279e-50
2251.7,-4.27572,1820821779.569886,501.767,1.7039257553802292e-09,3.7315675577841023e-50
2260.6,-4.27483,1823431205.913037,502.557,1.7063676576041327e-09,4.6639155299020715e-50
2269.5,-4.27394,1826043827.452548,503.348,1.708812549894077e-09,5.825420130848848e-50
2278.4,-4.27305,1828659647.207642,504.139,1.7112604350754535e-09,7.271472507840559e-50
2287.3,-4.27216,1831278668.199005,504.93,1.7137113159750212e-09,9.070627648288796e-50
2296.2,-4.27127,1833900893.448784,505.721,1.7161651954209074e-09,1.1307679306781581e-49
2305.1,-4.27038,1836526325.98059,506.512,1.7186220762426054e-09,1.4087440706048779e-49
2314.0,-4.26949,1839154968.819486,507.304,1.7210819612709747e-09,1.753939013854175e-49
2322.9,-4.2686,1841786824.991998,508.096,1.7235448533382353e-09,2.1823375824586823e-49
2331.8,-4.26771,1844421897.526104,508.887,1.7260107552779737e-09,2.7136617269808933e-49
2340.7,-4.26682,1847060189.451238,509.679,1.728479669925134e-09,3.3722292540886148e-49
2349.6,-4.26593,1849701703.798286,510.472,1.730951600116019e-09,4.188006431887187e-49
2358.5,-4.26504,1852346443.599583,511.264,1.7334265486882913e-09,5.197897467971382e-49
2367.4,-4.26415,1854994411.888915,512.056,1.735904518480969e-09,6.447323217371419e-49
2376.3,-4.26326,1857645611.701516,512.849,1.7383855123344241e-09,7.992152840861967e-49
2385.2,-4.26237,1860300046.074067,513.642,1.740869533090384e-09,9.901065918095838e-49
2394.1,-4.26148,1862957718.044691,514.435,1.743356583591926e-09,1.2258439230738685e-48
2403.0,-4.26059,1865618630.652956,515.228,1.745846666683479e-09,1.5167872677925764e-48
2411.9,-4.2597,1868282786.939871,516.021,1.7483397852108212e-09,1.875649330420826e-48
2420.8,-4.25881,1870950189.947887,516.815,1.7508359420210781e-09,2.3180206092625195e-48
2429.7,-4.25792,1873620842.72089,517.608,1.7533351399627203e-09,2.8630096065721136e-48
2438.6,-4.25703,1876294748.304206,518.402,1.755837381885563e-09,3.53402296237564e-48
2447.5,-4.25614,1878971909.744594,519.196,1.7583426706407675e-09,4.3597155467859485e-48
2456.4,-4.25525,1881652330.090246,519.99,1.7608510090808331e-09,5.3751468751435584e-48
2465.3,-4.25436,1884336012.390791,520.785,1.763362400059601e-09,6.623187848989113e-48
2474.2,-4.25347,1887022959.697283,521.579,1.7658768464322508e-09,8.156231039308954e-48
2483.1,-4.25258,1889713175.062208,522.374,1.7683943510552991e-09,1.0038268835177469e-47
2492.0,-4.25169,1892406661.539476,523.169,1.7709149167865975e-09,1.2347417162505357e-47
2500.9,-4.2508,1895103422.184428,523.964,1.7734385464853342e-09,1.517897859121808e-47
2509.8,-4.24991,1897803460.053824,524.759,1.7759652430120278e-09,1.8649158041964225e-47
2518.7,-4.24902,1900506778.20585,525.554,1.7784950092285272e-09,2.289956763009361e-47
2527.6,-4.24813,1903213379.70011,526.35,1.7810278479980138e-09,2.8102685227872637e-47
2536.5,-4.24724,1905923267.597628,527.146,1.783563762184995e-09,3.446846502130302e-47
2545.4,-4.24635,1908636444.960848,527.942,1.7861027546553052e-09,4.2252338802920226e-47
2554.3,-4.24546,1911352914.853628,528.738,1.7886448282761043e-09,5.176489531076093e-47
2563.2,-4.24457,1914072680.341238,529.534,1.7911899859158756e-09,6.3383583188073975e-47
2572.1,-4.24368,1916795744.490364,530.331,1.793738230444423e-09,7.756685299710458e-47
2581.0,-4.24279,1919522110.369103,531.127,1.7962895647328726e-09,9.48712374361291e-47
2589.9,-4.2419,1922251781.046959,531.924,1.7988439916536692e-09,1.1597196917835946e-46
2598.8,-4.24101,1924984759.594846,532.721,1.8014015140805729e-09,1.416878557844725e-46
2607.7,-4.24012,1927721049.085081,533.518,1.8039621348886625e-09,1.7301127475870762e-46
2616.6,-4.23923,1930460652.59139,534.316,1.806525856954329e-09,2.1114432356649486e-46
2625.5,-4.23834,1933203573.188897,535.113,1.809092683155275e-09,2.575423647137996e-46
2634.4,-4.23745,1935949813.954129,535.911,1.8116626163705182e-09,3.139664512260907e-46
