# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/22 15:56:50 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
36558.9,2.81129,3533816469.64367,2947.202,1.201299069582229e-08,237447.94610900743
36561.35,2.81178,3531984646.634196,2947.142,1.2006763526709737e-08,237278.33176815766
36563.8,2.81227,3530153454.18048,2947.082,1.200053850113251e-08,237108.79373069236
36566.25,2.81276,3528322892.286474,2947.023,1.199431561910405e-08,236939.3319941601
36568.7,2.81325,3526492960.955954,2946.963,1.1988094880637192e-08,236769.9465560903
36571.15,2.81374,3524663660.192526,2946.903,1.1981876285744195e-08,236600.63741398917
36573.6,2.81423,3522834989.999624,2946.844,1.197565983443673e-08,236431.4045653423
36576.05,2.81472,3521006950.380506,2946.784,1.1969445526725876e-08,236262.24800761128
36578.5,2.81521,3519179541.338262,2946.724,1.1963233362622126e-08,236093.16773823905
36580.95,2.8157,3517352762.875803,2946.664,1.1957023342135393e-08,235924.16375464486
36583.4,2.81619,3515526614.995872,2946.605,1.1950815465274999e-08,235755.2360542272
36585.85,2.81668,3513701097.701044,2946.545,1.1944609732049674e-08,235586.3846343628
36588.3,2.81717,3511876210.99371,2946.485,1.1938406142467576e-08,235417.60949240654
36590.75,2.81766,3510051954.876099,2946.425,1.1932204696536272e-08,235248.91062569164
36593.2,2.81815,3508228329.350263,2946.365,1.1926005394262735e-08,235080.28803152946
36595.65,2.81864,3506405334.418087,2946.306,1.191980823565337e-08,234911.74170721087
36598.1,2.81913,3504582970.081276,2946.246,1.191361322071398e-08,234743.27165000423
36600.55,2.81962,3502761236.341372,2946.186,1.19074203494498e-08,234574.87785715595
36603.0,2.82011,3500940133.199738,2946.126,1.1901229621865471e-08,234406.56032589218
36605.45,2.8206,3499119660.657571,2946.066,1.1895041037965059e-08,234238.31905341637
36607.9,2.82109,3497299818.715892,2946.006,1.188885459775203e-08,234070.154036911
36610.35,2.82158,3495480607.375554,2945.946,1.188267030122929e-08,233902.06527353675
36612.8,2.82207,3493662026.637236,2945.886,1.1876488148399152e-08,233734.05276043253
36615.25,2.82256,3491844076.50145,2945.826,1.1870308139263336e-08,233566.11649471708
36617.7,2.82305,3490026756.968528,2945.766,1.1864130273823e-08,233398.2564734859
36620.15,2.82354,3488210068.038642,2945.707,1.1857954552078705e-08,233230.47269381408
36622.6,2.82403,3486394009.711786,2945.647,1.1851780974030442e-08,233062.76515275447
36625.05,2.82452,3484578581.987786,2945.587,1.1845609539677608e-08,232895.1338473392
36627.5,2.82501,3482763784.866292,2945.527,1.1839440249019027e-08,232727.5787745785
36629.95,2.8255,3480949618.346792,2945.467,1.1833273102052953e-08,232560.09993146136
36632.4,2.82599,3479136082.428595,2945.406,1.1827108098777037e-08,232392.69731495503
36634.85,2.82648,3477323177.110845,2945.346,1.1820945239188371e-08,232225.37092200606
36637.3,2.82697,3475510902.392514,2945.286,1.1814784523283453e-08,232058.12074953833
36639.75,2.82746,3473699258.272402,2945.226,1.1808625951058213e-08,231890.94679445587
36642.2,2.82795,3471888244.74914,2945.166,1.1802469522507993e-08,231723.84905363998
36644.65,2.82844,3470077861.82119,2945.106,1.1796315237627562e-08,231556.82752395057
36647.1,2.82893,3468268109.48684,2945.046,1.1790163096411109e-08,231389.88220222705
36649.55,2.82942,3466458987.744214,2944.986,1.1784013098852245e-08,231223.0130852882
36652.0,2.82991,3464650496.59126,2944.926,1.1777865244944e-08,231056.22016992938
36654.45,2.8304,3462842636.02576,2944.866,1.177171953467884e-08,230889.50345292507
36656.9,2.83089,3461035406.045326,2944.805,1.1765575968048633e-08,230722.86293102993
36659.35,2.83138,3459228806.647398,2944.745,1.1759434545044687e-08,230556.29860097525
36661.8,2.83187,3457422837.829247,2944.685,1.175329526565773e-08,230389.81045947355
36664.25,2.83236,3455617499.587979,2944.625,1.1747158129877906e-08,230223.3985032132
36666.7,2.83285,3453812791.920522,2944.565,1.174102313769479e-08,230057.06272886298
36669.15,2.83334,3452008714.823644,2944.504,1.1734890289097386e-08,229890.8031330702
36671.6,2.83383,3450205268.293938,2944.444,1.1728759584074113e-08,229724.6197124607
36674.05,2.83432,3448402452.32783,2944.384,1.1722631022612818e-08,229558.51246363943
36676.5,2.83481,3446600266.921575,2944.324,1.1716504604700777e-08,229392.48138318904
36678.95,2.8353,3444798712.07126,2944.263,1.171038033032469e-08,229226.5264676722
36681.4,2.83579,3442997787.772806,2944.203,1.170425819947068e-08,229060.6477136302
36683.85,2.83628,3441197494.02196,2944.143,1.1698138212124298e-08,228894.8451175821
36686.3,2.83677,3439397830.814306,2944.083,1.1692020368270526e-08,228729.11867602635
36688.75,2.83726,3437598798.145254,2944.022,1.1685904667893764e-08,228563.46838544056
36691.2,2.83775,3435800396.010049,2943.962,1.1679791110977849e-08,228397.894242281
36693.65,2.83824,3434002624.403767,2943.901,1.1673679697506042e-08,228232.39624298213
36696.1,2.83873,3432205483.321315,2943.841,1.1667570427461026e-08,228066.9743839577
36698.55,2.83922,3430408972.757431,2943.781,1.1661463300824919e-08,227901.6286616008
36701.0,2.83971,3428613092.706688,2943.72,1.1655358317579265e-08,227736.35907228303
36703.45,2.8402,3426817843.163488,2943.66,1.1649255477705037e-08,227571.16561235412
36705.9,2.84069,3425023224.122066,2943.599,1.1643154781182637e-08,227406.04827814366
36708.35,2.84118,3423229235.576488,2943.539,1.1637056227991898e-08,227241.00706596012
36710.8,2.84167,3421435877.520655,2943.479,1.1630959818112078e-08,227076.04197208988
36713.25,2.84216,3419643149.948298,2943.418,1.1624865551521874e-08,226911.1529927988
36715.7,2.84265,3417851052.852981,2943.358,1.1618773428199401e-08,226746.3401243327
36718.15,2.84314,3416059586.228101,2943.297,1.1612683448122211e-08,226581.6033629148
36720.6,2.84363,3414268750.066885,2943.237,1.1606595611267293e-08,226416.942704747
36723.05,2.84412,3412478544.362398,2943.176,1.1600509917611057e-08,226252.35814601244
36725.5,2.84461,3410688969.107532,2943.116,1.1594426367129346e-08,226087.84968287143
36727.95,2.8451,3408900024.295016,2943.055,1.158834495979744e-08,225923.41731146313
36730.4,2.84559,3407111709.91741,2942.995,1.1582265695590053e-08,225759.06102790587
36732.85,2.84608,3405324025.967106,2942.934,1.157618857448132e-08,225594.78082829787
36735.3,2.84657,3403536972.436333,2942.873,1.1570113596444816e-08,225430.57670871614
36737.75,2.84706,3401750549.31715,2942.813,1.1564040761453554e-08,225266.44866521543
36740.2,2.84755,3399964756.601448,2942.752,1.1557970069479969e-08,225102.3966938313
36742.65,2.84804,3398179594.280956,2942.692,1.1551901520495939e-08,224938.42079057678
36745.1,2.84853,3396395062.347234,2942.631,1.154583511447277e-08,224774.52095144446
36747.55,2.84902,3394611160.791673,2942.57,1.1539770851381213e-08,224610.69717240692
36750.0,2.84951,3392827889.605502,2942.51,1.1533708731191433e-08,224446.94944941477
36752.45,2.85,3391045248.779782,2942.449,1.1527648753873049e-08,224283.27777839763
36754.9,2.85049,3389263238.305408,2942.388,1.1521590919395111e-08,224119.6821552651
36757.35,2.85098,3387481858.173108,2942.328,1.15155352277261e-08,223956.16257590475
36759.8,2.85147,3385701108.373445,2942.267,1.1509481678833929e-08,223792.7190361843
36762.25,2.85196,3383920988.896816,2942.206,1.150343027268596e-08,223629.35153195017
36764.7,2.85245,3382141499.733452,2942.145,1.149738100924898e-08,223466.0600590275
36767.15,2.85294,3380362640.87342,2942.085,1.1491333888489223e-08,223302.84461322144
36769.6,2.85343,3378584412.306616,2942.024,1.1485288910372346e-08,223139.70519031523
36772.05,2.85392,3376806814.022779,2941.963,1.1479246074863462e-08,222976.64178607232
36774.5,2.85441,3375029846.011474,2941.902,1.14732053819271e-08,222813.65439623536
36776.95,2.8549,3373253508.262108,2941.841,1.1467166831527248e-08,222650.7430165247
36779.4,2.85539,3371477800.763916,2941.781,1.1461130423627312e-08,222487.90764264154
36781.85,2.85588,3369702723.505974,2941.72,1.1455096158190153e-08,222325.14827026578
36784.3,2.85637,3367928276.477188,2941.659,1.1449064035178067e-08,222162.464895056
36786.75,2.85686,3366154459.666302,2941.598,1.144303405455278e-08,221999.85751265078
36789.2,2.85735,3364381273.061894,2941.537,1.143700621627547e-08,221837.3261186677
36791.65,2.85784,3362608716.652379,2941.476,1.1430980520306752e-08,221674.87070870312
36794.1,2.85833,3360836790.426004,2941.415,1.1424956966606672e-08,221512.49127833307
36796.55,2.85882,3359065494.370852,2941.354,1.1418935555134722e-08,221350.18782311308
36799.0,2.85931,3357294828.474848,2941.294,1.1412916285849842e-08,221187.9603385773
36801.45,2.8598,3355524792.725741,2941.233,1.1406899158710403e-08,221025.8088202399
36803.9,2.86029,3353755387.111126,2941.172,1.1400884173674228e-08,220863.7332635943
36806.35,2.86078,3351986611.618427,2941.111,1.1394871330698563e-08,220701.7336641124
36808.8,2.86127,3350218466.234908,2941.05,1.1388860629740111e-08,220539.81001724617
36811.25,2.86176,3348450950.947668,2940.989,1.1382852070755022e-08,220377.96231842673
36813.7,2.86225,3346684065.74364,2940.928,1.1376845653698872e-08,220216.19056306433
36816.15,2.86274,3344917810.609596,2940.867,1.1370841378526694e-08,220054.49474654955
36818.6,2.86323,3343152185.532142,2940.806,1.1364839245192953e-08,219892.87486425144
36821.05,2.86372,3341387190.497722,2940.745,1.1358839253651571e-08,219731.33091151816
36823.5,2.86421,3339622825.492614,2940.684,1.1352841403855896e-08,219569.8628836774
36825.95,2.8647,3337859090.502936,2940.622,1.1346845695758743e-08,219408.4707760374
36828.4,2.86519,3336095985.51464,2940.561,1.1340852129312349e-08,219247.15458388397
36830.85,2.86568,3334333510.513514,2940.5,1.133486070446841e-08,219085.91430248437
36833.3,2.86617,3332571665.485184,2940.439,1.1328871421178059e-08,218924.74992708393
36835.75,2.86666,3330810450.415116,2940.378,1.1322884279391885e-08,218763.66145290725
36838.2,2.86715,3329049865.288606,2940.317,1.1316899279059912e-08,218602.64887515883
36840.65,2.86764,3327289910.090793,2940.256,1.1310916420131605e-08,218441.71218902344
36843.1,2.86813,3325530584.806651,2940.195,1.1304935702555896e-08,218280.85138966402
36845.55,2.86862,3323771889.420992,2940.133,1.129895712628115e-08,218120.06647222443
36848.0,2.86911,3322013823.918462,2940.072,1.129298069125518e-08,217959.35743182545
36850.45,2.8696,3320256388.28355,2940.011,1.1287006397425246e-08,217798.72426357018
36852.9,2.87009,3318499582.500576,2939.95,1.1281034244738053e-08,217638.16696254013
36855.35,2.87058,3316743406.553704,2939.888,1.1275064233139763e-08,217477.68552379558
36857.8,2.87107,3314987860.426931,2939.827,1.126909636257598e-08,217317.2799423783
36860.25,2.87156,3313232944.104094,2939.766,1.1263130632991751e-08,217156.9502133076
36862.7,2.87205,3311478657.568868,2939.705,1.1257167044331588e-08,216996.69633158355
36865.15,2.87254,3309725000.804766,2939.643,1.1251205596539432e-08,216836.518292185
36867.6,2.87303,3307971973.795137,2939.582,1.1245246289558693e-08,216676.41609007076
36870.05,2.87352,3306219576.523169,2939.521,1.1239289123332216e-08,216516.38972017943
36872.5,2.87401,3304467808.97189,2939.459,1.12333340978023e-08,216356.43917742916
36874.95,2.8745,3302716671.124164,2939.398,1.1227381212910699e-08,216196.56445671752
36877.4,2.87499,3300966162.962695,2939.337,1.1221430468598616e-08,216036.76555292148
36879.85,2.87548,3299216284.470026,2939.275,1.1215481864806696e-08,215877.04246089855
36882.3,2.87597,3297467035.628535,2939.214,1.1209535401475052e-08,215717.3951754848
36884.75,2.87646,3295718416.420444,2939.153,1.1203591078543234e-08,215557.82369149663
36887.2,2.87695,3293970426.827809,2939.091,1.1197648895950252e-08,215398.32800372978
36889.65,2.87744,3292223066.832529,2939.03,1.1191708853634563e-08,215238.90810695995
36892.1,2.87793,3290476336.416338,2938.968,1.1185770951534082e-08,215079.5639959419
36894.55,2.87842,3288730235.560812,2938.907,1.1179835189586177e-08,214920.2956654118
36897.0,2.87891,3286984764.247364,2938.845,1.1173901567727654e-08,214761.1031100833
36899.45,2.8794,3285239922.457248,2938.784,1.1167970085894799e-08,214601.98632465128
36901.9,2.87989,3283495710.171558,2938.722,1.116204074402333e-08,214442.94530378902
36904.35,2.88038,3281752127.371223,2938.661,1.115611354204843e-08,214283.98004215106
36906.8,2.88087,3280009174.037018,2938.599,1.1150188479904732e-08,214125.09053437083
36909.25,2.88136,3278266850.149552,2938.538,1.1144265557526323e-08,213966.2767750622
36911.7,2.88185,3276525155.689276,2938.476,1.113834477484675e-08,213807.53875881757
36914.15,2.88234,3274784090.636482,2938.415,1.1132426131799008e-08,213648.87648021049
36916.6,2.88283,3273043654.971299,2938.353,1.1126509628315564e-08,213490.2899337929
36919.05,2.88332,3271303848.673698,2938.292,1.1120595264328313e-08,213331.7791140978
36921.5,2.88381,3269564671.723492,2938.23,1.1114683039768634e-08,213173.3440156374
36923.95,2.8843,3267826124.100328,2938.168,1.1108772954567346e-08,213014.98463290415
36926.4,2.88479,3266088205.7837,2938.107,1.1102865008654736e-08,212856.70096037022
36928.85,2.88528,3264350916.752938,2938.045,1.1096959201960532e-08,212698.49299248704
36931.3,2.88577,3262614256.987214,2937.983,1.109105553441394e-08,212540.3607236864
36933.75,2.88626,3260878226.465541,2937.922,1.1085154005943611e-08,212382.30414838015
36936.2,2.88675,3259142825.166772,2937.86,1.1079254616477657e-08,212224.32326095965
36938.65,2.88724,3257408053.069598,2937.798,1.1073357365943643e-08,212066.4180557963
36941.1,2.88773,3255673910.152558,2937.737,1.1067462254268608e-08,211908.58852724102
36943.55,2.88822,3253940396.394024,2937.675,1.1061569281379033e-08,211750.8346696257
36946.0,2.88871,3252207511.772216,2937.613,1.1055678447200871e-08,211593.15647726055
36948.45,2.8892,3250475256.265188,2937.552,1.1049789751659529e-08,211435.55394443768
36950.9,2.88969,3248743629.850839,2937.49,1.1043903194679872e-08,211278.02706542707
36953.35,2.89018,3247012632.506912,2937.428,1.1038018776186233e-08,211120.57583448014
36955.8,2.89067,3245282264.210985,2937.366,1.1032136496102397e-08,210963.2002458279
36958.25,2.89116,3243552524.940483,2937.304,1.102625635435162e-08,210805.90029368113
36960.7,2.89165,3241823414.672668,2937.243,1.1020378350856605e-08,210648.67597223082
36963.15,2.89214,3240094933.384649,2937.181,1.101450248553953e-08,210491.527275648
36965.6,2.89263,3238367081.05337,2937.119,1.1008628758322029e-08,210334.4541980829
36968.05,2.89312,3236639857.655625,2937.057,1.1002757169125205e-08,210177.45673366677
36970.5,2.89361,3234913263.168042,2936.995,1.0996887717869612e-08,210020.5348765111
36972.95,2.8941,3233187297.567097,2936.933,1.0991020404475276e-08,209863.68862070647
36975.4,2.89459,3231461960.829104,2936.871,1.098515522886168e-08,209706.9179603236
36977.85,2.89508,3229737252.93022,2936.809,1.0979292190947778e-08,209550.22288941394
36980.3,2.89557,3228013173.846447,2936.748,1.0973431290651982e-08,209393.6034020086
36982.75,2.89606,3226289723.553627,2936.686,1.0967572527892167e-08,209237.05949211892
36985.2,2.89655,3224566902.027445,2936.624,1.0961715902585682e-08,209080.5911537361
36987.65,2.89704,3222844709.243428,2936.562,1.0955861414649327e-08,208924.19838083143
36990.1,2.89753,3221123145.176946,2936.5,1.0950009063999386e-08,208767.88116735677
36992.55,2.89802,3219402209.803212,2936.438,1.0944158850551584e-08,208611.63950724425
36995.0,2.89851,3217681903.097284,2936.376,1.0938310774221128e-08,208455.47339440524
36997.45,2.899,3215962225.034057,2936.314,1.0932464834922693e-08,208299.38282273145
36999.9,2.89949,3214243175.588276,2936.252,1.0926621032570411e-08,208143.36778609556
37002.35,2.89998,3212524754.734524,2936.19,1.092077936707789e-08,207987.42827835013
37004.8,2.90047,3210806962.44723,2936.128,1.0914939838358196e-08,207831.56429332696
37007.25,2.90096,3209089798.700664,2936.066,1.0909102446323863e-08,207675.77582483913
37009.7,2.90145,3207373263.468944,2936.003,1.0903267190886902e-08,207520.06286667948
37012.15,2.90194,3205657356.726026,2935.941,1.089743407195878e-08,207364.42541262103
37014.6,2.90243,3203942078.445711,2935.879,1.0891603089450448e-08,207208.86345641734
37017.05,2.90292,3202227428.601648,2935.817,1.0885774243272307e-08,207053.37699180198
37019.5,2.90341,3200513407.167323,2935.755,1.087994753333424e-08,206897.96601248876
37021.95,2.9039,3198800014.116072,2935.693,1.0874122959545594e-08,206742.63051217148
37024.4,2.90439,3197087249.42107,2935.631,1.0868300521815188e-08,206587.37048452467
37026.85,2.90488,3195375113.05534,2935.568,1.0862480220051307e-08,206432.18592320255
37029.3,2.90537,3193663604.991747,2935.506,1.0856662054161711e-08,206277.07682184075
37031.75,2.90586,3191952725.203,2935.444,1.0850846024053626e-08,206122.04317405415
37034.2,2.90635,3190242473.661653,2935.382,1.0845032129633756e-08,205967.08497343797
37036.65,2.90684,3188532850.340106,2935.32,1.083922037080827e-08,205812.20221356855
37039.1,2.90733,3186823855.210601,2935.257,1.0833410747482805e-08,205657.3948880019
37041.55,2.90782,3185115488.245226,2935.195,1.0827603259562479e-08,205502.66299027437
37044.0,2.90831,3183407749.415912,2935.133,1.0821797906951877e-08,205348.00651390298
37046.45,2.9088,3181700638.694438,2935.07,1.0815994689555057e-08,205193.42545238516
37048.9,2.90929,3179994156.052426,2935.008,1.081019360727555e-08,205038.91979919813
37051.35,2.90978,3178288301.461342,2934.946,1.0804394660016363e-08,204884.48954779987
37053.8,2.91027,3176583074.8925,2934.884,1.0798597847679968e-08,204730.13469162892
37056.25,2.91076,3174878476.317054,2934.821,1.0792803170168318e-08,204575.85522410407
37058.7,2.91125,3173174505.706009,2934.759,1.0787010627382842e-08,204421.65113862394
37061.15,2.91174,3171471163.030212,2934.696,1.0781220219224435e-08,204267.5224285694
37063.6,2.91223,3169768448.260358,2934.634,1.0775431945593472e-08,204113.4690872999
37066.05,2.91272,3168066361.366984,2934.572,1.0769645806389801e-08,203959.49110815575
37068.5,2.91321,3166364902.320475,2934.509,1.076386180151275e-08,203805.5884844582
37070.95,2.9137,3164664071.091064,2934.447,1.0758079930861114e-08,203651.7612095082
37073.4,2.91419,3162963867.648824,2934.384,1.0752300194333173e-08,203498.0092765884
37075.85,2.91468,3161264291.963678,2934.322,1.0746522591826683e-08,203344.33267896052
37078.3,2.91517,3159565344.005394,2934.259,1.0740747123238862e-08,203190.73140986805
37080.75,2.91566,3157867023.743588,2934.197,1.0734973788466424e-08,203037.2054625344
37083.2,2.91615,3156169331.147718,2934.134,1.0729202587405548e-08,202883.75483016347
37085.65,2.91664,3154472266.187094,2934.072,1.0723433519951898e-08,202730.37950593926
37088.1,2.91713,3152775828.830864,2934.009,1.0717666586000603e-08,202577.07948302745
37090.55,2.91762,3151080019.048032,2933.947,1.0711901785446295e-08,202423.85475457326
37093.0,2.91811,3149384836.807444,2933.884,1.0706139118183053e-08,202270.7053137028
37095.45,2.9186,3147690282.077792,2933.822,1.070037858410446e-08,202117.63115352317
37097.9,2.91909,3145996354.827615,2933.759,1.069462018310357e-08,201964.63226712152
37100.35,2.91958,3144303055.025302,2933.697,1.0688863915072905e-08,201811.70864756603
37102.8,2.92007,3142610382.639083,2933.634,1.0683109779904485e-08,201658.86028790454
37105.25,2.92056,3140918337.63704,2933.571,1.0677357777489803e-08,201506.08718116663
37107.7,2.92105,3139226919.987103,2933.509,1.0671607907719825e-08,201353.38932036213
37110.15,2.92154,3137536129.657045,2933.446,1.0665860170485007e-08,201200.76669848122
37112.6,2.92203,3135845966.614488,2933.383,1.0660114565675288e-08,201048.21930849558
37115.05,2.92252,3134156430.826904,2933.321,1.0654371093180078e-08,200895.7471433562
37117.5,2.92301,3132467522.261606,2933.258,1.0648629752888273e-08,200743.3501959959
37119.95,2.9235,3130779240.885764,2933.195,1.064289054468826e-08,200591.02845932767
37122.4,2.92399,3129091586.666386,2933.133,1.063715346846789e-08,200438.7819262454
37124.85,2.92448,3127404559.570335,2933.07,1.0631418524114512e-08,200286.6105896236
37127.3,2.92497,3125718159.56432,2933.007,1.062568571151495e-08,200134.51444231762
37129.75,2.92546,3124032386.614896,2932.944,1.0619955030555523e-08,199982.49347716288
37132.2,2.92595,3122347240.688466,2932.882,1.0614226481122016e-08,199830.54768697638
37134.65,2.92644,3120662721.751286,2932.819,1.060850006309971e-08,199678.67706455564
37137.1,2.92693,3118978829.769454,2932.756,1.0602775776373366e-08,199526.88160267886
37139.55,2.92742,3117295564.70892,2932.693,1.059705362082723e-08,199375.1612941049
37142.0,2.92791,3115612926.535482,2932.63,1.0591333596345035e-08,199223.51613157376
37144.45,2.9284,3113930915.214786,2932.568,1.0585615702809998e-08,199071.94610780574
37146.9,2.92889,3112249530.712328,2932.505,1.0579899940104819e-08,198920.45121550196
37149.35,2.92938,3110568772.99345,2932.442,1.0574186308111686e-08,198769.0314473452
37151.8,2.92987,3108888642.023345,2932.379,1.0568474806712274e-08,198617.6867959981
37154.25,2.93036,3107209137.767054,2932.316,1.0562765435787742e-08,198466.41725410396
37156.7,2.93085,3105530260.189469,2932.253,1.0557058195218742e-08,198315.2228142882
37159.15,2.93134,3103852009.255328,2932.19,1.0551353084885403e-08,198164.1034691561
37161.6,2.93183,3102174384.92922,2932.127,1.0545650104667348e-08,198013.0592112933
37164.05,2.93232,3100497387.175584,2932.064,1.0539949254443685e-08,197862.09003326826
37166.5,2.93281,3098821015.958708,2932.001,1.0534250534093017e-08,197711.1959276281
37168.95,2.9333,3097145271.242726,2931.938,1.0528553943493426e-08,197560.37688690276
37171.4,2.93379,3095470152.991628,2931.875,1.0522859482522484e-08,197409.63290360142
37173.85,2.93428,3093795661.169248,2931.812,1.0517167151057263e-08,197258.96397021518
37176.3,2.93477,3092121795.739273,2931.749,1.0511476948974309e-08,197108.37007921637
37178.75,2.93526,3090448556.665239,2931.686,1.0505788876149665e-08,196957.85122305749
37181.2,2.93575,3088775943.910532,2931.623,1.0500102932458866e-08,196807.40739417175
37183.65,2.93624,3087103957.438388,2931.56,1.0494419117776938e-08,196657.0385849745
37186.1,2.93673,3085432597.211893,2931.497,1.0488737431978385e-08,196506.74478786063
37188.55,2.93722,3083761863.193982,2931.434,1.0483057874937224e-08,196356.5259952069
37191.0,2.93771,3082091755.347444,2931.371,1.0477380446526943e-08,196206.3821993717
37193.45,2.9382,3080422273.634916,2931.308,1.0471705146620528e-08,196056.3133926927
37195.9,2.93869,3078753418.018885,2931.245,1.0466031975090463e-08,195906.31956749014
37198.35,2.93918,3077085188.46169,2931.182,1.0460360931808718e-08,195756.40071606459
37200.8,2.93967,3075417584.925518,2931.118,1.0454692016646758e-08,195606.5568306973
37203.25,2.94016,3073750607.372412,2931.055,1.044902522947554e-08,195456.7879036515
37205.7,2.94065,3072084255.76426,2930.992,1.0443360570165513e-08,195307.09392717082
37208.15,2.94114,3070418530.062804,2930.929,1.0437698038586623e-08,195157.4748934803
37210.6,2.94163,3068753430.22964,2930.866,1.0432037634608305e-08,195007.93079478585
37213.05,2.94212,3067088956.226211,2930.803,1.042637935809949e-08,194858.46162327452
37215.5,2.94261,3065425108.01381,2930.739,1.042072320892861e-08,194709.0673711143
37217.95,2.9431,3063761885.553588,2930.676,1.0415069186963579e-08,194559.7480304546
37220.4,2.94359,3062099288.806538,2930.613,1.0409417292071818e-08,194410.50359342564
37222.85,2.94408,3060437317.733516,2930.549,1.0403767524120238e-08,194261.3340521394
37225.3,2.94457,3058775972.295218,2930.486,1.0398119882975245e-08,194112.23939868785
37227.75,2.94506,3057115252.4522,2930.423,1.0392474368502743e-08,193963.21962514543
37230.2,2.94555,3055455158.164868,2930.36,1.0386830980568131e-08,193814.2747235668
37232.65,2.94604,3053795689.393478,2930.296,1.038118971903631e-08,193665.40468598882
37235.1,2.94653,3052136846.098138,2930.233,1.0375550583771671e-08,193516.60950442767
37237.55,2.94702,3050478628.238814,2930.169,1.0369913574638107e-08,193367.88917088247
37240.0,2.94751,3048821035.775314,2930.106,1.0364278691499003e-08,193219.24367733314
37242.45,2.948,3047164068.667306,2930.043,1.0358645934217247e-08,193070.67301574082
37244.9,2.94849,3045507726.87431,2929.979,1.0353015302655227e-08,192922.17717804704
37247.35,2.94898,3043852010.355695,2929.916,1.0347386796674824e-08,192773.7561561761
37249.8,2.94947,3042196919.070686,2929.852,1.0341760416137421e-08,192625.40994203222
37252.25,2.94996,3040542452.978358,2929.789,1.0336136160903902e-08,192477.1385275017
37254.7,2.95045,3038888612.037641,2929.726,1.0330514030834648e-08,192328.94189826492
37257.15,2.95094,3037235396.207316,2929.662,1.0324894025789543e-08,192180.82002374556
37259.6,2.95143,3035582805.44602,2929.599,1.031927614562797e-08,192032.77288233276
37262.05,2.95192,3033930839.712238,2929.535,1.0313660390208804e-08,191884.80046597318
37264.5,2.95241,3032279498.964314,2929.472,1.0308046759390435e-08,191736.90276659437
37266.95,2.9529,3030628783.16044,2929.408,1.0302435253030748e-08,191589.07977610535
37269.4,2.95339,3028978692.258668,2929.344,1.029682587098713e-08,191441.33148639632
37271.85,2.95388,3027329226.216894,2929.281,1.0291218613116465e-08,191293.65788933777
37274.3,2.95437,3025680384.992878,2929.217,1.0285613479275151e-08,191146.05897678176
37276.75,2.95486,3024032168.544225,2929.154,1.0280010469319072e-08,190998.5347405618
37279.2,2.95535,3022384576.828399,2929.09,1.0274409583103628e-08,190851.08517249217
37281.65,2.95584,3020737609.802718,2929.027,1.0268810820483727e-08,190703.71026436798
37284.1,2.95633,3019091267.424348,2928.963,1.0263214181313753e-08,190556.4100079654
37286.55,2.95682,3017445549.650317,2928.899,1.0257619665447633e-08,190409.18439504204
37289.0,2.95731,3015800456.437502,2928.836,1.0252027272738766e-08,190262.0334173367
37291.45,2.9578,3014155987.742634,2928.772,1.0246437003040066e-08,190114.95706656904
37293.9,2.95829,3012512143.522304,2928.708,1.0240848856203962e-08,189967.95533444002
37296.35,2.95878,3010868923.73295,2928.645,1.023526283208237e-08,189821.0282126318
37298.8,2.95927,3009226328.330868,2928.581,1.0229678930526731e-08,189674.17569280814
37301.25,2.95976,3007584357.27221,2928.517,1.0224097151387968e-08,189527.39776661323
37303.7,2.96025,3005943010.512982,2928.453,1.0218517494516532e-08,189380.6944256726
37306.15,2.96074,3004302288.009042,2928.39,1.0212939959762377e-08,189234.0656615933
37308.6,2.96123,3002662189.716106,2928.326,1.0207364546974949e-08,189087.5114659639
37311.05,2.96172,3001022715.589743,2928.262,1.0201791256003213e-08,188941.0318303532
37313.5,2.96221,2999383865.58538,2928.198,1.0196220086695642e-08,188794.6267463123
37315.95,2.9627,2997745639.658296,2928.134,1.0190651038900213e-08,188648.2962053733
37318.4,2.96319,2996108037.763626,2928.071,1.0185084112464414e-08,188502.04019904885
37320.85,2.96368,2994471059.856362,2928.007,1.0179519307235233e-08,188355.85871883374
37323.3,2.96417,2992834705.89135,2927.943,1.0173956623059177e-08,188209.7517562036
37325.75,2.96466,2991198975.82329,2927.879,1.0168396059782261e-08,188063.71930261573
37328.2,2.96515,2989563869.606744,2927.815,1.0162837617250004e-08,187917.7613495084
37330.65,2.96564,2987929387.196121,2927.751,1.0157281295307436e-08,187771.87788830142
37333.1,2.96613,2986295528.545693,2927.687,1.01517270937991e-08,187626.06891039567
37335.55,2.96662,2984662293.609583,2927.623,1.0146175012569039e-08,187480.33440717382
37338.0,2.96711,2983029682.341775,2927.56,1.0140625051460834e-08,187334.67436999985
37340.45,2.9676,2981397694.696104,2927.496,1.0135077210317536e-08,187189.08879021884
37342.9,2.96809,2979766330.626265,2927.432,1.0129531488981744e-08,187043.57765915676
37345.35,2.96858,2978135590.085808,2927.368,1.0123987887295548e-08,186898.140968122
