# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/22 15:30:10 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
14.7,-4.48579,70900947.243821,301.235,1.205116942095879e-09,2.8265247465014712e-90
15.19,-4.4853,70959622.569626,301.277,1.2061142578153383e-09,2.87194367587992e-90
15.68,-4.48481,71018340.035591,301.318,1.2071122897991383e-09,2.9185743842815317e-90
16.17,-4.48432,71077099.665969,301.36,1.2081110384595208e-09,2.966452932054439e-90
16.66,-4.48383,71135901.485022,301.402,1.2091105042088738e-09,3.0156165154996098e-90
17.15,-4.48334,71194745.517021,301.444,1.2101106874597327e-09,3.066103504065934e-90
17.64,-4.48285,71253631.786245,301.486,1.2111115886247794e-09,3.1179534787989837e-90
18.13,-4.48236,71312560.316983,301.528,1.2121132081168411e-09,3.171207272088859e-90
18.62,-4.48187,71371531.133531,301.57,1.2131155463488943e-09,3.2259070087603843e-90
19.11,-4.48138,71430544.260195,301.612,1.2141186037340592e-09,3.2820961485533006e-90
19.6,-4.48089,71489599.721287,301.654,1.2151223806856052e-09,3.339819530039609e-90
20.09,-4.4804,71548697.541132,301.696,1.2161268776169468e-09,3.399123416028948e-90
20.58,-4.47991,71607837.744059,301.738,1.2171320949416435e-09,3.4600555405126537e-90
21.07,-4.47942,71667020.35441,301.78,1.2181380330734047e-09,3.5226651572008334e-90
21.56,-4.47893,71726245.396531,301.822,1.2191446924260837e-09,3.5870030897071706e-90
22.05,-4.47844,71785512.89478,301.864,1.2201520734136818e-09,3.653121783438698e-90
22.54,-4.47795,71844822.873524,301.906,1.2211601764503452e-09,3.721075359250766e-90
23.03,-4.47746,71904175.357135,301.949,1.2221690019503676e-09,3.7909196689273817e-90
23.52,-4.47697,71963570.369997,301.991,1.2231785503281877e-09,3.862712352551822e-90
24.01,-4.47648,72023007.936501,302.033,1.224188821998393e-09,3.936512897832101e-90
24.5,-4.47599,72082488.081047,302.076,1.2251998173757142e-09,4.012382701450735e-90
24.99,-4.4755,72142010.828045,302.118,1.226211536875031e-09,4.090385132509343e-90
25.48,-4.47501,72201576.20191,302.16,1.2272239809113667e-09,4.170585598139633e-90
25.97,-4.47452,72261184.22707,302.203,1.2282371498998932e-09,4.253051611359468e-90
26.46,-4.47403,72320834.927958,302.245,1.2292510442559271e-09,4.33785286124956e-90
26.95,-4.47354,72380528.329017,302.288,1.230265664394932e-09,4.425061285534209e-90
27.44,-4.47305,72440264.4547,302.33,1.2312810107325165e-09,4.5147511456495855e-90
27.93,-4.47256,72500043.329466,302.373,1.2322970836844364e-09,4.606999104386058e-90
28.42,-4.47207,72559864.977784,302.416,1.2333138836665927e-09,4.701884306196763e-90
28.91,-4.47158,72619729.424132,302.458,1.2343314110950332e-09,4.799488460263384e-90
29.4,-4.47109,72679636.692995,302.501,1.235349666385951e-09,4.89989592641905e-90
29.89,-4.4706,72739586.808869,302.544,1.2363686499556854e-09,5.003193804026205e-90
30.38,-4.47011,72799579.796256,302.587,1.2373883622207222e-09,5.109472023915043e-90
30.87,-4.46962,72859615.679669,302.629,1.2384088035976917e-09,5.218823443489509e-90
31.36,-4.46913,72919694.483626,302.672,1.2394299745033712e-09,5.331343945113025e-90
31.85,-4.46864,72979816.232659,302.715,1.2404518753546832e-09,5.447132537888217e-90
32.34,-4.46815,73039980.951303,302.758,1.2414745065686971e-09,5.566291462953631e-90
32.83,-4.46766,73100188.664105,302.801,1.2424978685626269e-09,5.688926302416761e-90
33.32,-4.46717,73160439.39562,302.844,1.2435219617538323e-09,5.8151460920559656e-90
33.81,-4.46668,73220733.170411,302.887,1.24454678655982e-09,5.945063437924095e-90
34.3,-4.46619,73281070.01305,302.93,1.245572343398241e-09,6.078794636988035e-90
34.79,-4.4657,73341449.948117,302.973,1.2465986326868916e-09,6.216459801952267e-90
35.28,-4.46521,73401873.000201,303.016,1.2476256548437164e-09,6.358182990411739e-90
35.77,-4.46472,73462339.193899,303.059,1.2486534102868025e-09,6.504092338486761e-90
36.26,-4.46423,73522848.553818,303.103,1.2496818994343844e-09,6.6543201991019825e-90
36.75,-4.46374,73583401.104572,303.146,1.2507111227048404e-09,6.809003285071285e-90
37.24,-4.46325,73643996.870784,303.189,1.251741080516697e-09,6.9682828171606834e-90
37.73,-4.46276,73704635.877086,303.233,1.252771773288624e-09,7.132304677306237e-90
38.22,-4.46227,73765318.148119,303.276,1.2538032014394373e-09,7.3012195671695064e-90
38.71,-4.46178,73826043.708531,303.319,1.2548353653880971e-09,7.475183172222249e-90
39.2,-4.46129,73886812.58298,303.363,1.2558682655537116e-09,7.6543563315546915e-90
39.69,-4.4608,73947624.796132,303.406,1.2569019023555315e-09,7.838905213613195e-90
40.18,-4.46031,74008480.37266,303.45,1.257936276212954e-09,8.029001498078586e-90
40.67,-4.45982,74069379.337249,303.493,1.2589713875455223e-09,8.224822564103427e-90
41.16,-4.45933,74130321.714589,303.537,1.260007236772924e-09,8.426551685136416e-90
41.65,-4.45884,74191307.529382,303.58,1.2610438243149917e-09,8.634378230568098e-90
42.14,-4.45835,74252336.806334,303.624,1.2620811505917028e-09,8.848497874442174e-90
42.63,-4.45786,74313409.570165,303.668,1.2631192160231823e-09,9.069112811486302e-90
43.12,-4.45737,74374525.845599,303.711,1.2641580210296965e-09,9.296431980721828e-90
43.61,-4.45688,74435685.657371,303.755,1.2651975660316602e-09,9.530671296927084e-90
44.1,-4.45639,74496889.030224,303.799,1.2662378514496316e-09,9.772053890233618e-90
44.59,-4.4559,74558135.988908,303.843,1.2672788777043144e-09,1.0020810354146027e-89
45.08,-4.45541,74619426.558185,303.886,1.2683206452165558e-09,1.0277179002293234e-89
45.57,-4.45492,74680760.762822,303.93,1.2693631544073496e-09,1.0541406134216191e-89
46.06,-4.45443,74742138.627596,303.974,1.2704064056978356e-09,1.0813746310524426e-89
46.55,-4.45394,74803560.177292,304.018,1.271450399509295e-09,1.1094462637754238e-89
47.04,-4.45345,74865025.436705,304.062,1.2724951362631567e-09,1.1383827063279576e-89
47.53,-4.45296,74926534.430638,304.106,1.2735406163809936e-09,1.1682120680635178e-89
48.02,-4.45247,74988087.1839,304.15,1.2745868402845227e-09,1.1989634045628755e-89
48.51,-4.45198,75049683.721313,304.194,1.275633808395607e-09,1.2306667503632914e-89
49.0,-4.45149,75111324.067703,304.239,1.2766815211362526e-09,1.2633531528455351e-89
49.49,-4.451,75173008.247907,304.283,1.2777299789286119e-09,1.2970547073209997e-89
49.98,-4.45051,75234736.28677,304.327,1.2787791821949815e-09,1.3318045933618895e-89
50.47,-4.45002,75296508.209147,304.371,1.2798291313578014e-09,1.3676371124198515e-89
50.96,-4.44953,75358324.039899,304.415,1.2808798268396583e-09,1.404587726778948e-89
51.45,-4.44904,75420183.803896,304.46,1.2819312690632808e-09,1.4426930998920089e-89
51.94,-4.44855,75482087.526018,304.504,1.2829834584515447e-09,1.4819911381500278e-89
52.43,-4.44806,75544035.231152,304.549,1.2840363954274692e-09,1.5225210341365318e-89
52.92,-4.44757,75606026.944194,304.593,1.2850900804142166e-09,1.5643233114207192e-89
53.41,-4.44708,75668062.690049,304.637,1.2861445138350954e-09,1.6074398709459045e-89
53.9,-4.44659,75730142.493631,304.682,1.2871996961135578e-09,1.6519140390695876e-89
54.39,-4.4461,75792266.37986,304.726,1.2882556276732005e-09,1.6977906173169324e-89
54.88,-4.44561,75854434.373666,304.771,1.2893123089377641e-09,1.7451159339087887e-89
55.37,-4.44512,75916646.499989,304.816,1.290369740331134e-09,1.793937897129038e-89
55.86,-4.44463,75978902.783775,304.86,1.2914279222773393e-09,1.844306050598495e-89
56.35,-4.44414,76041203.249979,304.905,1.2924868552005538e-09,1.896271630524159e-89
56.84,-4.44365,76103547.923567,304.95,1.293546539525095e-09,1.9498876249966826e-89
57.33,-4.44316,76165936.829509,304.994,1.294606975675425e-09,2.005208835409442e-89
57.82,-4.44267,76228369.992787,305.039,1.2956681640761492e-09,2.0622919400786545e-89
58.31,-4.44218,76290847.438391,305.084,1.2967301051520179e-09,2.1211955601418033e-89
58.8,-4.44169,76353369.191319,305.129,1.2977927993279257e-09,2.1819803278208383e-89
59.29,-4.4412,76415935.276576,305.174,1.298856247028909e-09,2.244708957134332e-89
59.78,-4.44071,76478545.719178,305.219,1.2999204486801508e-09,2.3094463171492843e-89
60.27,-4.44022,76541200.544147,305.264,1.3009854047069768e-09,2.3762595078643214e-89
60.76,-4.43973,76603899.776517,305.309,1.302051115534857e-09,2.445217938822672e-89
61.25,-4.43924,76666643.441326,305.354,1.3031175815894043e-09,2.516393410552233e-89
61.74,-4.43875,76729431.563624,305.399,1.3041848032963764e-09,2.5898601989385083e-89
62.23,-4.43826,76792264.168467,305.444,1.3052527810816743e-09,2.6656951426373524e-89
62.72,-4.43777,76855141.280922,305.489,1.3063215153713426e-09,2.743977733638194e-89
63.21,-4.43728,76918062.926062,305.534,1.3073910065915702e-09,2.8247902110950176e-89
63.7,-4.43679,76981029.128971,305.58,1.3084612551686892e-09,2.908217658543346e-89
64.19,-4.4363,77044039.914738,305.625,1.3095322615291754e-09,2.9943481046294912e-89
64.68,-4.43581,77107095.308463,305.67,1.3106040260996477e-09,3.0832726274798695e-89
65.17,-4.43532,77170195.335254,305.716,1.3116765493068695e-09,3.175085462845007e-89
65.66,-4.43483,77233340.020228,305.761,1.312749831577747e-09,3.269884116157396e-89
66.15,-4.43434,77296529.388509,305.806,1.31382387333933e-09,3.367769478646876e-89
66.64,-4.43385,77359763.46523,305.852,1.3148986750188122e-09,3.468845947663631e-89
67.13,-4.43336,77423042.275533,305.897,1.3159742370435304e-09,3.5732215513629006e-89
67.62,-4.43287,77486365.844568,305.943,1.3170505598409637e-09,3.681008077916036e-89
68.11,-4.43238,77549734.197494,305.988,1.318127643838737e-09,3.7923212094078526e-89
68.6,-4.43189,77613147.359477,306.034,1.3192054894646158e-09,3.9072806606030415e-89
69.09,-4.4314,77676605.355692,306.08,1.3202840971465106e-09,4.026010322753009e-89
69.58,-4.43091,77740108.211324,306.125,1.321363467312474e-09,4.148638412634647e-89
70.07,-4.43042,77803655.951565,306.171,1.3224436003907034e-09,4.2752976270137944e-89
70.56,-4.42993,77867248.601615,306.217,1.3235244968095377e-09,4.406125302732234e-89
71.05,-4.42944,77930886.186683,306.263,1.3246061569974586e-09,4.5412635826311966e-89
71.54,-4.42895,77994568.731986,306.308,1.3256885813830932e-09,4.68085958752168e-89
72.03,-4.42846,78058296.262752,306.354,1.326771770395209e-09,4.825065594431948e-89
72.52,-4.42797,78122068.804213,306.4,1.327855724462718e-09,4.974039221360564e-89
73.01,-4.42748,78185886.381612,306.446,1.3289404440146748e-09,5.127943618780071e-89
73.5,-4.42699,78249749.020201,306.492,1.3300259294802777e-09,5.286947668140997e-89
73.99,-4.4265,78313656.745239,306.538,1.3311121812888654e-09,5.4512261876344946e-89
74.48,-4.42601,78377609.581994,306.584,1.332199199869922e-09,5.6209601454877856e-89
74.97,-4.42552,78441607.555743,306.63,1.3332869856530735e-09,5.7963368810699414e-89
75.46,-4.42503,78505650.691769,306.676,1.3343755390680885e-09,5.977550334099289e-89
75.95,-4.42454,78569739.015366,306.723,1.3354648605448781e-09,6.1648012822563506e-89
76.44,-4.42405,78633872.551835,306.769,1.336554950513497e-09,6.35829758751302e-89
76.93,-4.42356,78698051.326487,306.815,1.3376458094041423e-09,6.558254451505297e-89
77.42,-4.42307,78762275.36464,306.861,1.338737437647152e-09,6.764894680288207e-89
77.91,-4.42258,78826544.69162,306.908,1.3398298356730083e-09,6.978448958818621e-89
78.4,-4.42209,78890859.332762,306.954,1.3409230039123365e-09,7.199156135537114e-89
78.89,-4.4216,78955219.31341,307.0,1.342016942795903e-09,7.427263517419072e-89
79.38,-4.42111,79019624.658915,307.047,1.3431116527546171e-09,7.66302717589236e-89
79.87,-4.42062,79084075.394638,307.093,1.34420713421953e-09,7.906712264026967e-89
80.36,-4.42013,79148571.545948,307.14,1.3453033876218368e-09,8.158593345414873e-89
80.85,-4.41964,79213113.13822,307.186,1.3464004133928732e-09,8.418954735187719e-89
81.34,-4.41915,79277700.196841,307.233,1.347498211964118e-09,8.688090853616879e-89
81.83,-4.41866,79342332.747204,307.28,1.3485967837671925e-09,8.966306592775733e-89
82.32,-4.41817,79407010.814711,307.326,1.3496961292338597e-09,9.2539176967525e-89
82.81,-4.41768,79471734.424773,307.373,1.350796248796024e-09,9.551251155919571e-89
83.3,-4.41719,79536503.602808,307.42,1.3518971428857334e-09,9.858645615796218e-89
83.79,-4.4167,79601318.374243,307.466,1.3529988119351777e-09,1.0176451801040559e-88
84.28,-4.41621,79666178.764514,307.513,1.3541012563766883e-09,1.0505032955154572e-88
84.77,-4.41572,79731084.799065,307.56,1.3552044766427387e-09,1.0844765296484264e-88
85.26,-4.41523,79796036.503348,307.607,1.3563084731659439e-09,1.1196038491130687e-88
85.75,-4.41474,79861033.902823,307.654,1.3574132463790621e-09,1.1559256143413027e-88
86.24,-4.41425,79926077.022959,307.701,1.3585187967149914e-09,1.1934836304540578e-88
86.73,-4.41376,79991165.889234,307.748,1.359625124606774e-09,1.2323212000187709e-88
87.22,-4.41327,80056300.527133,307.795,1.3607322304875925e-09,1.272483177767519e-88
87.71,-4.41278,80121480.96215,307.842,1.361840114790771e-09,1.3140160273510687e-88
88.2,-4.41229,80186707.219787,307.889,1.3629487779497763e-09,1.3569678802050475e-88
88.69,-4.4118,80251979.325555,307.936,1.3640582203982168e-09,1.4013885966083584e-88
89.18,-4.41131,80317297.304972,307.983,1.3651684425698411e-09,1.4473298290164805e-88
89.67,-4.41082,80382661.183566,308.031,1.3662794448985414e-09,1.4948450877565246e-88
90.16,-4.41033,80448070.986873,308.078,1.3673912278183499e-09,1.5439898091729468e-88
90.65,-4.40984,80513526.740436,308.125,1.368503791763441e-09,1.5948214263167786e-88
91.14,-4.40935,80579028.469807,308.173,1.3696171371681304e-09,1.6473994422750979e-88
91.63,-4.40886,80644576.200547,308.22,1.3707312644668757e-09,1.701785506241228e-88
92.12,-4.40837,80710169.958226,308.267,1.371846174094275e-09,1.7580434924286918e-88
92.61,-4.40788,80775809.768419,308.315,1.3729618664850679e-09,1.8162395819383812e-88
93.1,-4.40739,80841495.656713,308.362,1.3740783420741363e-09,1.876442347689847e-88
93.59,-4.4069,80907227.648701,308.41,1.3751956012965022e-09,1.9387228425339845e-88
94.08,-4.40641,80973005.769986,308.458,1.3763136445873289e-09,2.0031546906686147e-88
94.57,-4.40592,81038830.046177,308.505,1.377432472381922e-09,2.069814182481315e-88
95.06,-4.40543,81104700.502894,308.553,1.3785520851157265e-09,2.1387803729512473e-88
95.55,-4.40494,81170617.165763,308.601,1.37967248322433e-09,2.2101351837453702e-88
96.04,-4.40445,81236580.06042,308.648,1.3807936671434605e-09,2.2839635091496868e-88
96.53,-4.40396,81302589.212508,308.696,1.3819156373089864e-09,2.3603533259820096e-88
97.02,-4.40347,81368644.64768,308.744,1.3830383941569185e-09,2.4393958076381189e-88
97.51,-4.40298,81434746.391595,308.792,1.384161938123407e-09,2.521185442429461e-88
98.0,-4.40249,81500894.469922,308.84,1.3852862696447441e-09,2.6058201563759985e-88
98.49,-4.402,81567088.908338,308.888,1.3864113891573618e-09,2.693401440625114e-88
98.98,-4.40151,81633329.732527,308.935,1.3875372970978345e-09,2.7840344836727e-88
99.47,-4.40102,81699616.968183,308.983,1.388663993902875e-09,2.8778283085716264e-88
99.96,-4.40053,81765950.641008,309.032,1.3897914800093389e-09,2.9748959153162697e-88
100.45,-4.40004,81832330.776711,309.08,1.3909197558542212e-09,3.075354428604817e-88
100.94,-4.39955,81898757.401011,309.128,1.3920488218746581e-09,3.179325251182202e-88
101.43,-4.39906,81965230.539633,309.176,1.3931786785079259e-09,3.286934222979172e-88
101.92,-4.39857,82031750.218313,309.224,1.3943093261914423e-09,3.398311786271041e-88
102.41,-4.39808,82098316.462794,309.272,1.3954407653627645e-09,3.5135931570850093e-88
102.9,-4.39759,82164929.298827,309.321,1.3965729964595907e-09,3.6329185030973584e-88
103.39,-4.3971,82231588.75217,309.369,1.3977060199197579e-09,3.756433128270882e-88
103.88,-4.39661,82298294.848593,309.417,1.3988398361812467e-09,3.8842876644896795e-88
104.37,-4.39612,82365047.613871,309.466,1.3999744456821754e-09,4.0166382704620877e-88
104.86,-4.39563,82431847.073787,309.514,1.401109848860803e-09,4.1536468381715746e-88
105.35,-4.39514,82498693.254135,309.563,1.4022460461555288e-09,4.295481207165287e-88
105.84,-4.39465,82565586.180716,309.611,1.4033830380048927e-09,4.4423153869835243e-88
106.33,-4.39416,82632525.879337,309.66,1.4045208248475749e-09,4.594329788042449e-88
106.82,-4.39367,82699512.375817,309.708,1.4056594071223945e-09,4.751711461300165e-88
107.31,-4.39318,82766545.695981,309.757,1.4067987852683111e-09,4.914654347037265e-88
107.8,-4.39269,82833625.865663,309.806,1.4079389597244257e-09,5.083359533114403e-88
108.29,-4.3922,82900752.910703,309.854,1.4090799309299768e-09,5.258035523063794e-88
108.78,-4.39171,82967926.856954,309.903,1.4102216993243444e-09,5.438898514400075e-88
109.27,-4.39122,83035147.730272,309.952,1.4113642653470488e-09,5.626172687544329e-88
109.76,-4.39073,83102415.556525,310.001,1.4125076294377477e-09,5.820090505770922e-88
110.25,-4.39024,83169730.361587,310.05,1.4136517920362408e-09,6.020893026607952e-88
110.74,-4.38975,83237092.171341,310.098,1.414796753582467e-09,6.228830225127516e-88
111.23,-4.38926,83304501.011679,310.147,1.4159425145165048e-09,6.444161329597412e-88
111.72,-4.38877,83371956.9085,310.196,1.4170890752785721e-09,6.667155169961729e-88
112.21,-4.38828,83439459.887712,310.245,1.4182364363090257e-09,6.898090539657126e-88
112.7,-4.38779,83507009.97523,310.295,1.4193845980483643e-09,7.137256571280112e-88
113.19,-4.3873,83574607.196979,310.344,1.4205335609372225e-09,7.384953126638821e-88
113.68,-4.38681,83642251.57889,310.393,1.421683325416378e-09,7.641491201756992e-88
114.17,-4.38632,83709943.146905,310.442,1.4228338919267447e-09,7.907193347402313e-88
114.66,-4.38583,83777681.926972,310.491,1.4239852609093783e-09,8.182394105748612e-88
115.15,-4.38534,83845467.945049,310.54,1.4251374328054722e-09,8.467440463800228e-88
115.64,-4.38485,83913301.227099,310.59,1.4262904080563605e-09,8.762692324227721e-88
116.13,-4.38436,83981181.799096,310.639,1.4274441871035142e-09,9.068522994292793e-88
116.62,-4.38387,84049109.687022,310.689,1.4285987703885459e-09,9.385319693577955e-88
117.11,-4.38338,84117084.916867,310.738,1.4297541583532065e-09,9.713484081234059e-88
117.6,-4.38289,84185107.514628,310.787,1.4309103514393845e-09,1.0053432803531771e-87
118.09,-4.3824,84253177.506311,310.837,1.43206735008911e-09,1.0405598062488822e-87
118.58,-4.38191,84321294.91793,310.886,1.4332251547445501e-09,1.0770428206407747e-87
119.07,-4.38142,84389459.775508,310.936,1.4343837658480112e-09,1.1148388343176512e-87
119.56,-4.38093,84457672.105075,310.986,1.4355431838419389e-09,1.1539960977225297e-87
120.05,-4.38044,84525931.932669,311.035,1.4367034091689175e-09,1.194564667105815e-87
120.54,-4.37995,84594239.284339,311.085,1.4378644422716702e-09,1.2365964732329116e-87
121.03,-4.37946,84662594.186138,311.135,1.4390262835930585e-09,1.2801453927457653e-87
121.52,-4.37897,84730996.66413,311.185,1.4401889335760833e-09,1.3252673222825284e-87
122.01,-4.37848,84799446.744386,311.234,1.4413523926638827e-09,1.3720202554634344e-87
122.5,-4.37799,84867944.452986,311.284,1.4425166612997354e-09,1.4204643628553148e-87
122.99,-4.3775,84936489.816017,311.334,1.4436817399270572e-09,1.4706620750313765e-87
123.48,-4.37701,85005082.859574,311.384,1.4448476289894022e-09,1.52267816884851e-87
123.97,-4.37652,85073723.609763,311.434,1.4460143289304645e-09,1.5765798570669083e-87
124.46,-4.37603,85142412.092695,311.484,1.4471818401940747e-09,1.6324368814456767e-87
124.95,-4.37554,85211148.33449,311.534,1.4483501632242025e-09,1.6903216094486694e-87
125.44,-4.37505,85279932.361276,311.584,1.449519298464957e-09,1.7503091347042837e-87
125.93,-4.37456,85348764.19919,311.634,1.4506892463605838e-09,1.8124773813660668e-87
126.42,-4.37407,85417643.874376,311.685,1.4518600073554674e-09,1.876907212528219e-87
126.91,-4.37358,85486571.412988,311.735,1.4530315818941302e-09,1.9436825428552918e-87
127.4,-4.37309,85555546.841186,311.785,1.4542039704212336e-09,2.0128904555920014e-87
127.89,-4.3726,85624570.185139,311.835,1.4553771733815756e-09,2.0846213241274847e-87
128.38,-4.37211,85693641.471023,311.886,1.4565511912200935e-09,2.1589689382908565e-87
128.87,-4.37162,85762760.725025,311.936,1.4577260243818619e-09,2.2360306355675357e-87
129.36,-4.37113,85831927.973338,311.987,1.458901673312093e-09,2.315907437428621e-87
129.85,-4.37064,85901143.242162,312.037,1.4600781384561377e-09,2.3987041909774776e-87
130.34,-4.37015,85970406.557708,312.088,1.461255420259484e-09,2.4845297161208302e-87
130.83,-4.36966,86039717.946193,312.138,1.4624335191677575e-09,2.5734969584858e-87
131.32,-4.36917,86109077.433843,312.189,1.4636124356267224e-09,2.6657231483083692e-87
131.81,-4.36868,86178485.046892,312.239,1.4647921700822797e-09,2.761329965530126e-87
132.3,-4.36819,86247940.811581,312.29,1.465972722980468e-09,2.8604437113493865e-87
132.79,-4.3677,86317444.75416,312.341,1.4671540947674638e-09,2.9631954864821655e-87
133.28,-4.36721,86386996.900889,312.392,1.468336285889582e-09,3.0697213763994806e-87
133.77,-4.36672,86456597.278032,312.442,1.469519296793273e-09,3.1801626438172572e-87
134.26,-4.36623,86526245.911864,312.493,1.4707031279251254e-09,3.294665928726452e-87
134.75,-4.36574,86595942.828668,312.544,1.4718877797318653e-09,3.4133834562629517e-87
135.24,-4.36525,86665688.054733,312.595,1.4730732526603563e-09,3.5364732527297573e-87
135.73,-4.36476,86735481.616359,312.646,1.4742595471575987e-09,3.664099370093757e-87
136.22,-4.36427,86805323.539852,312.697,1.4754466636707307e-09,3.7964321192934728e-87
136.71,-4.36378,86875213.851526,312.748,1.4766346026470267e-09,3.933648312712622e-87
137.2,-4.36329,86945152.577705,312.799,1.4778233645338988e-09,4.075931516178008e-87
137.69,-4.3628,87015139.744719,312.85,1.4790129497788964e-09,4.223472310865826e-87
138.18,-4.36231,87085175.378907,312.901,1.4802033588297047e-09,4.37646856550957e-87
138.67,-4.36182,87155259.506615,312.953,1.4813945921341475e-09,4.535125719318804e-87
139.16,-4.36133,87225392.154199,313.004,1.4825866501401839e-09,4.699657076037803e-87
139.65,-4.36084,87295573.348022,313.055,1.4837795332959109e-09,4.870284109588883e-87
140.14,-4.36035,87365803.114454,313.107,1.4849732420495613e-09,5.047236781759036e-87
140.63,-4.35986,87436081.479875,313.158,1.4861677768495057e-09,5.2307538724157085e-87
141.12,-4.35937,87506408.470672,313.209,1.4873631381442507e-09,5.421083322749158e-87
141.61,-4.35888,87576784.11324,313.261,1.4885593263824401e-09,5.618482592063042e-87
142.1,-4.35839,87647208.433982,313.312,1.4897563420128529e-09,5.82321902865471e-87
142.59,-4.3579,87717681.45931,313.364,1.490954185484406e-09,6.035570255349384e-87
143.08,-4.35741,87788203.215642,313.415,1.4921528572461528e-09,6.255824570274269e-87
143.57,-4.35692,87858773.729406,313.467,1.4933523577472813e-09,6.484281363484248e-87
144.06,-4.35643,87929393.027037,313.519,1.494552687437119e-09,6.721251550070128e-87
144.55,-4.35594,88000061.134979,313.57,1.495753846765126e-09,6.9670580204183865e-87
145.04,-4.35545,88070778.079683,313.622,1.4969558361809022e-09,7.222036108298665e-87
145.53,-4.35496,88141543.887607,313.674,1.4981586561341807e-09,7.486534077507437e-87
146.02,-4.35447,88212358.585221,313.726,1.4993623070748323e-09,7.760913627799756e-87
146.51,-4.35398,88283222.198998,313.778,1.5005667894528638e-09,8.04555042089563e-87
147.0,-4.35349,88354134.755422,313.83,1.501772103718418e-09,8.340834627355828e-87
147.49,-4.353,88425096.280985,313.882,1.5029782503217734e-09,8.647171495180108e-87
147.98,-4.35251,88496106.802186,313.934,1.5041852297133445e-09,8.964981940984754e-87
148.47,-4.35202,88567166.345532,313.986,1.5053930423436812e-09,9.294703164683792e-87
148.96,-4.35153,88638274.937538,314.038,1.5066016886634705e-09,9.636789288609696e-87
149.45,-4.35104,88709432.604729,314.09,1.5078111691235343e-09,9.991712022060832e-87
149.94,-4.35055,88780639.373635,314.142,1.5090214841748302e-09,1.0359961352303133e-86
