Sum: 235549.71536241827
0.03798961928395744,0.03892018247105092,0.03798961928395744,
0.09921735471059859,0.10164770330462801,0.09921735471059859,
0.24896515469020633,0.2550636050613996,0.24896515469020633,
0.6002300183507341,0.6149327705602439,0.6002300183507341,
1.390352992980349,1.4244099626662525,1.390352992980349,
3.0942874909297804,3.1700826708661833,3.0942874909297804,
6.616441361235914,6.778512392122208,6.616441361235914,
13.593036868800922,13.926000977137003,13.593036868800922,
26.83099278871362,27.488223227790204,26.83099278871362,
50.884464796564444,52.13088975757039,50.884464796564444,
92.71753995362906,94.98867430835398,92.71753995362906,
162.3180474919235,166.2940599512181,162.3180474919235,
273.02344392655203,279.71120681863283,273.02344392655203,
441.2261989282476,452.0341213460748,441.2261989282476,
685.0951040722088,701.8766432274795,685.0951040722088,
1022.0417964880377,1047.0769110643048,1022.0417964880377,
1464.9225698163973,1500.8061359354492,1464.9225698163973,
2017.38554349654,2066.8017986824716,2017.38554349654,
2669.262955578834,2734.647076029414,2669.262955578834,
3393.298264263993,3476.4177718313053,3393.298264263993,
4144.583859232156,4246.1062550317865,4144.583859232156,
4863.714214546122,4982.851849666122,4863.714214546122,
5483.822463882606,5618.149772385017,5483.822463882606,
5940.55395654945,6086.068992685698,5940.55395654945,
6182.9925626478835,6334.446180065484,6182.9925626478835,
6182.992562647878,6334.446180065479,6182.992562647878,
5940.5539565494355,6086.068992685682,5940.5539565494355,
5483.822463882583,5618.149772384993,5483.822463882583,
4863.714214546094,4982.851849666093,4863.714214546094,
4144.583859232124,4246.106255031755,4144.583859232124,
3393.2982642639613,3476.417771831273,3393.2982642639613,
2669.262955578805,2734.647076029384,2669.262955578805,
2017.3855434965142,2066.8017986824448,2017.3855434965142,
1464.9225698163764,1500.8061359354276,1464.9225698163764,
1022.0417964880214,1047.076911064288,1022.0417964880214,
685.0951040721972,701.8766432274676,685.0951040721972,
441.22619892823957,452.03412134606657,441.22619892823957,
273.02344392654663,279.71120681862726,273.02344392654663,
162.31804749191983,166.29405995121434,162.31804749191983,
92.71753995362691,94.9886743083517,92.71753995362691,
50.884464796563094,52.130889757568994,50.884464796563094,
26.83099278871291,27.488223227789444,26.83099278871291,
13.593036868800512,13.926000977136598,13.593036868800512,
6.616441361235703,6.778512392121991,6.616441361235703,
3.094287490929676,3.1700826708660794,3.094287490929676,
1.3903529929803047,1.424409962666207,1.3903529929803047,
0.6002300183507139,0.6149327705602231,0.6002300183507139,
0.24896515469019748,0.25506360506139053,0.24896515469019748,
0.0992173547105949,0.10164770330462423,0.0992173547105949,
Sum: 235549.71536241827
0.03798961928395744,0.03892018247105092,0.03798961928395744,
0.09921735471059859,0.10164770330462801,0.09921735471059859,
0.24896515469020633,0.2550636050613996,0.24896515469020633,
0.6002300183507341,0.6149327705602439,0.6002300183507341,
1.390352992980349,1.4244099626662525,1.390352992980349,
3.0942874909297804,3.1700826708661833,3.0942874909297804,
6.616441361235914,6.778512392122208,6.616441361235914,
13.593036868800922,13.926000977137003,13.593036868800922,
26.83099278871362,27.488223227790204,26.83099278871362,
50.884464796564444,52.13088975757039,50.884464796564444,
92.71753995362906,94.98867430835398,92.71753995362906,
162.3180474919235,166.2940599512181,162.3180474919235,
273.02344392655203,279.71120681863283,273.02344392655203,
441.2261989282476,452.0341213460748,441.2261989282476,
685.0951040722088,701.8766432274795,685.0951040722088,
1022.0417964880377,1047.0769110643048,1022.0417964880377,
1464.9225698163973,1500.8061359354492,1464.9225698163973,
2017.38554349654,2066.8017986824716,2017.38554349654,
2669.262955578834,2734.647076029414,2669.262955578834,
3393.298264263993,3476.4177718313053,3393.298264263993,
4144.583859232156,4246.1062550317865,4144.583859232156,
4863.714214546122,4982.851849666122,4863.714214546122,
5483.822463882606,5618.149772385017,5483.822463882606,
5940.55395654945,6086.068992685698,5940.55395654945,
6182.9925626478835,6334.446180065484,6182.9925626478835,
6182.992562647878,6334.446180065479,6182.992562647878,
5940.5539565494355,6086.068992685682,5940.5539565494355,
5483.822463882583,5618.149772384993,5483.822463882583,
4863.714214546094,4982.851849666093,4863.714214546094,
4144.583859232124,4246.106255031755,4144.583859232124,
3393.2982642639613,3476.417771831273,3393.2982642639613,
2669.262955578805,2734.647076029384,2669.262955578805,
2017.3855434965142,2066.8017986824448,2017.3855434965142,
1464.9225698163764,1500.8061359354276,1464.9225698163764,
1022.0417964880214,1047.076911064288,1022.0417964880214,
685.0951040721972,701.8766432274676,685.0951040721972,
441.22619892823957,452.03412134606657,441.22619892823957,
273.02344392654663,279.71120681862726,273.02344392654663,
162.31804749191983,166.29405995121434,162.31804749191983,
92.71753995362691,94.9886743083517,92.71753995362691,
50.884464796563094,52.130889757568994,50.884464796563094,
26.83099278871291,27.488223227789444,26.83099278871291,
13.593036868800512,13.926000977136598,13.593036868800512,
6.616441361235703,6.778512392121991,6.616441361235703,
3.094287490929676,3.1700826708660794,3.094287490929676,
1.3903529929803047,1.424409962666207,1.3903529929803047,
0.6002300183507139,0.6149327705602231,0.6002300183507139,
0.24896515469019748,0.25506360506139053,0.24896515469019748,
0.0992173547105949,0.10164770330462423,0.0992173547105949,
Sum: 235549.71536241827
0.03798961928395744,0.03892018247105092,0.03798961928395744,
0.09921735471059859,0.10164770330462801,0.09921735471059859,
0.24896515469020633,0.2550636050613996,0.24896515469020633,
0.6002300183507341,0.6149327705602439,0.6002300183507341,
1.390352992980349,1.4244099626662525,1.390352992980349,
3.0942874909297804,3.1700826708661833,3.0942874909297804,
6.616441361235914,6.778512392122208,6.616441361235914,
13.593036868800922,13.926000977137003,13.593036868800922,
26.83099278871362,27.488223227790204,26.83099278871362,
50.884464796564444,52.13088975757039,50.884464796564444,
92.71753995362906,94.98867430835398,92.71753995362906,
162.3180474919235,166.2940599512181,162.3180474919235,
273.02344392655203,279.71120681863283,273.02344392655203,
441.2261989282476,452.0341213460748,441.2261989282476,
685.0951040722088,701.8766432274795,685.0951040722088,
1022.0417964880377,1047.0769110643048,1022.0417964880377,
1464.9225698163973,1500.8061359354492,1464.9225698163973,
2017.38554349654,2066.8017986824716,2017.38554349654,
2669.262955578834,2734.647076029414,2669.262955578834,
3393.298264263993,3476.4177718313053,3393.298264263993,
4144.583859232156,4246.1062550317865,4144.583859232156,
4863.714214546122,4982.851849666122,4863.714214546122,
5483.822463882606,5618.149772385017,5483.822463882606,
5940.55395654945,6086.068992685698,5940.55395654945,
6182.9925626478835,6334.446180065484,6182.9925626478835,
6182.992562647878,6334.446180065479,6182.992562647878,
5940.5539565494355,6086.068992685682,5940.5539565494355,
5483.822463882583,5618.149772384993,5483.822463882583,
4863.714214546094,4982.851849666093,4863.714214546094,
4144.583859232124,4246.106255031755,4144.583859232124,
3393.2982642639613,3476.417771831273,3393.2982642639613,
2669.262955578805,2734.647076029384,2669.262955578805,
2017.3855434965142,2066.8017986824448,2017.3855434965142,
1464.9225698163764,1500.8061359354276,1464.9225698163764,
1022.0417964880214,1047.076911064288,1022.0417964880214,
685.0951040721972,701.8766432274676,685.0951040721972,
441.22619892823957,452.03412134606657,441.22619892823957,
273.02344392654663,279.71120681862726,273.02344392654663,
162.31804749191983,166.29405995121434,162.31804749191983,
92.71753995362691,94.9886743083517,92.71753995362691,
50.884464796563094,52.130889757568994,50.884464796563094,
26.83099278871291,27.488223227789444,26.83099278871291,
13.593036868800512,13.926000977136598,13.593036868800512,
6.616441361235703,6.778512392121991,6.616441361235703,
