# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/23 09:21:26 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
10963.91,6.46302,2190729.803358,2617.021,2.050085833168805e-11,4271.475426945995
10964.8,6.46391,2185991.89444,2616.952,2.045652096092543e-11,4267.479220659763
10965.69,6.4648,2181263.581954,2616.882,2.0412273393622238e-11,4263.487031781025
10966.58,6.46569,2176544.84796,2616.813,2.0368115461886827e-11,4259.4988559505755
10967.47,6.46658,2171835.674548,2616.744,2.0324046998110643e-11,4255.514688814349
10968.36,6.46747,2167136.043837,2616.674,2.0280067834967784e-11,4251.53452602331
10969.25,6.46836,2162445.937976,2616.605,2.023617780541466e-11,4247.558363233498
10970.14,6.46925,2157765.339146,2616.536,2.0192376742689524e-11,4243.586196105986
10971.03,6.47014,2153094.229555,2616.467,2.0148664480312062e-11,4239.618020306933
10971.92,6.47103,2148432.591445,2616.398,2.0105040852083026e-11,4235.653831507504
10972.81,6.47192,2143780.407085,2616.328,2.0061505692083765e-11,4231.69362538391
10973.7,6.47281,2139137.658774,2616.259,2.0018058834675863e-11,4227.73739761743
10974.59,6.4737,2134504.328843,2616.19,1.9974700114500695e-11,4223.785143894307
10975.48,6.47459,2129880.399651,2616.121,1.993142936647905e-11,4219.8368599058285
10976.37,6.47548,2125265.853587,2616.052,1.9888246425810695e-11,4215.892541348297
10977.26,6.47637,2120660.673071,2615.982,1.984515112797399e-11,4211.952183923014
10978.15,6.47726,2116064.840551,2615.913,1.9802143308725442e-11,4208.015783336301
10979.04,6.47815,2111478.338506,2615.844,1.9759222804099354e-11,4204.0833352994505
10979.93,6.47904,2106901.149444,2615.775,1.9716389450407366e-11,4200.15483552874
10980.82,6.47993,2102333.255904,2615.706,1.9673643084238113e-11,4196.230279745458
10981.71,6.48082,2097774.640451,2615.637,1.963098354245671e-11,4192.309663675811
10982.6,6.48171,2093225.285684,2615.568,1.958841066220447e-11,4188.392983051054
10983.49,6.4826,2088685.174228,2615.499,1.954592428089843e-11,4184.480233607332
10984.38,6.48349,2084154.28874,2615.429,1.9503524236230943e-11,4180.571411085786
10985.27,6.48438,2079632.611904,2615.36,1.9461210366169306e-11,4176.666511232515
10986.16,6.48527,2075120.126434,2615.291,1.9418982508955355e-11,4172.765529798522
10987.05,6.48616,2070616.815076,2615.222,1.9376840503105004e-11,4168.868462539805
10987.94,6.48705,2066122.6606,2615.153,1.9334784187407944e-11,4164.975305217236
10988.83,6.48794,2061637.645811,2615.084,1.929281340092716e-11,4161.086053596661
10989.72,6.48883,2057161.753539,2615.015,1.9250927982998547e-11,4157.200703448828
10990.61,6.48972,2052694.966644,2614.946,1.9209127773230517e-11,4153.319250549396
10991.5,6.49061,2048237.268016,2614.877,1.916741261150362e-11,4149.441690678937
10992.39,6.4915,2043788.640575,2614.808,1.9125782337970092e-11,4145.568019622943
10993.28,6.49239,2039349.067267,2614.739,1.90842367930535e-11,4141.698233171805
10994.17,6.49328,2034918.531068,2614.67,1.9042775817448318e-11,4137.832327120736
10995.06,6.49417,2030497.014985,2614.601,1.900139925211956e-11,4133.97029726992
10995.95,6.49506,2026084.502052,2614.532,1.8960106938302345e-11,4130.112139424378
10996.84,6.49595,2021680.975332,2614.463,1.891889871750151e-11,4126.257849394023
10997.73,6.49684,2017286.417917,2614.394,1.887777443149122e-11,4122.407422993621
10998.62,6.49773,2012900.812927,2614.325,1.8836733922314568e-11,4118.560856042816
10999.51,6.49862,2008524.143511,2614.256,1.879577703228318e-11,4114.718144366092
11000.4,6.49951,2004156.392849,2614.187,1.875490360397682e-11,4110.879283792782
11001.29,6.5004,1999797.544146,2614.118,1.8714113480242994e-11,4107.044270157073
11002.18,6.50129,1995447.580638,2614.049,1.8673406504196524e-11,4103.213099297985
11003.07,6.50218,1991106.485588,2613.981,1.863278251921923e-11,4099.385767059378
11003.96,6.50307,1986774.242289,2613.912,1.859224136895945e-11,4095.562269289912
11004.85,6.50396,1982450.834061,2613.843,1.8551782897331695e-11,4091.742601843103
11005.74,6.50485,1978136.244253,2613.774,1.8511406948516266e-11,4087.926760577263
11006.63,6.50574,1973830.456243,2613.705,1.8471113366958812e-11,4084.1147413555027
11007.52,6.50663,1969533.453436,2613.636,1.8430901997369974e-11,4080.306540045785
11008.41,6.50752,1965245.219267,2613.567,1.8390772684724983e-11,4076.5021525207826
11009.3,6.50841,1960965.737197,2613.498,1.8350725274263292e-11,4072.7015746580396
11010.19,6.5093,1956694.990717,2613.43,1.8310759611488138e-11,4068.9048023398523
11011.08,6.51019,1952432.963346,2613.361,1.82708755421662e-11,4065.111831453302
11011.97,6.51108,1948179.63863,2613.292,1.8231072912327166e-11,4061.322657890231
11012.86,6.51197,1943935.000144,2613.223,1.819135156826337e-11,4057.5372775472665
11013.75,6.51286,1939699.031491,2613.154,1.8151711356529416e-11,4053.7556863257932
11014.64,6.51375,1935471.716301,2613.085,1.8112152123941736e-11,4049.9778801319394
11015.53,6.51464,1931253.038234,2613.017,1.807267371757827e-11,4046.203854876598
11016.42,6.51553,1927042.980975,2612.948,1.8033275984778034e-11,4042.433606475406
11017.31,6.51642,1922841.528239,2612.879,1.7993958773140736e-11,4038.667130848751
11018.2,6.51731,1918648.663769,2612.81,1.7954721930526388e-11,4034.904423921714
11019.09,6.5182,1914464.371335,2612.742,1.7915565305054962e-11,4031.1454816241417
11019.98,6.51909,1910288.634733,2612.673,1.7876488745105948e-11,4027.3902998905824
11020.87,6.51998,1906121.437791,2612.604,1.7837492099317973e-11,4023.6388746603175
11021.76,6.52087,1901962.76436,2612.535,1.7798575216588494e-11,4019.8912018773226
11022.65,6.52176,1897812.598322,2612.467,1.7759737946073268e-11,4016.14727749027
11023.54,6.52265,1893670.923585,2612.398,1.7720980137186135e-11,4012.4070974525703
11024.43,6.52354,1889537.724085,2612.329,1.7682301639598504e-11,4008.670657722281
11025.32,6.52443,1885412.983784,2612.261,1.764370230323904e-11,4004.9379542621814
11026.21,6.52532,1881296.686675,2612.192,1.760518197829324e-11,4001.2089830397044
11027.1,6.52621,1877188.816774,2612.123,1.7566740515203104e-11,3997.483740026984
11027.99,6.5271,1873089.358128,2612.054,1.752837776466669e-11,3993.7622212007977
11028.88,6.52799,1868998.29481,2611.986,1.7490093577637778e-11,3990.044422542622
11029.77,6.52888,1864915.610918,2611.917,1.745188780532546e-11,3986.3303400385657
11030.66,6.52977,1860841.290582,2611.848,1.7413760299193803e-11,3982.619969679393
11031.55,6.53066,1856775.317956,2611.78,1.7375710910961405e-11,3978.913307460523
11032.44,6.53155,1852717.67722,2611.711,1.733773949260106e-11,3975.2103493820205
11033.33,6.53244,1848668.352585,2611.643,1.729984589633938e-11,3971.5110914485767
11034.22,6.53333,1844627.328286,2611.574,1.726202997465641e-11,3967.8155296695213
11035.11,6.53422,1840594.588586,2611.505,1.7224291580285228e-11,3964.1236600587836
11036.0,6.53511,1836570.117775,2611.437,1.718663056621159e-11,3960.435478634967
11036.89,6.536,1832553.90017,2611.368,1.714904678567354e-11,3956.7509814212276
11037.78,6.53689,1828545.920115,2611.3,1.7111540092161065e-11,3953.070164445377
11038.67,6.53778,1824546.161981,2611.231,1.7074110339415667e-11,3949.3930237398076
11039.56,6.53867,1820554.610165,2611.162,1.703675738143003e-11,3945.7195553414927
11040.45,6.53956,1816571.249091,2611.094,1.6999481072447626e-11,3942.049755292035
11041.34,6.54045,1812596.063212,2611.025,1.696228126696234e-11,3938.3836196375846
11042.23,6.54134,1808629.037004,2610.957,1.6925157819718092e-11,3934.72114442891
11043.12,6.54223,1804670.154973,2610.888,1.6888110585708485e-11,3931.062325721333
11044.01,6.54312,1800719.401649,2610.82,1.685113942017638e-11,3927.407159574723
11044.9,6.54401,1796776.76159,2610.751,1.6814244178613616e-11,3923.755642053557
11045.79,6.5449,1792842.219381,2610.683,1.6777424716760533e-11,3920.107769226841
11046.68,6.54579,1788915.759633,2610.614,1.6740680890605665e-11,3916.4635371681234
11047.57,6.54668,1784997.366983,2610.546,1.670401255638533e-11,3912.822941955558
11048.46,6.54757,1781087.026094,2610.477,1.6667419570583298e-11,3909.1859796717586
11049.35,6.54846,1777184.721657,2610.409,1.6630901789930396e-11,3905.552646403942
11050.24,6.54935,1773290.438388,2610.34,1.659445907140413e-11,3901.9229382438207
11051.13,6.55024,1769404.161031,2610.272,1.6558091272228337e-11,3898.29685128762
11052.02,6.55113,1765525.874354,2610.204,1.6521798249872806e-11,3894.6743816361336
11052.91,6.55202,1761655.563154,2610.135,1.6485579862052883e-11,3891.055525394615
11053.8,6.55291,1757793.21225,2610.067,1.6449435966729154e-11,3887.44027867285
11054.69,6.5538,1753938.806492,2609.998,1.6413366422107035e-11,3883.828637585155
11055.58,6.55469,1750092.330754,2609.93,1.6377371086636432e-11,3880.2205982502855
11056.47,6.55558,1746253.769934,2609.861,1.6341449819011336e-11,3876.616156791539
11057.36,6.55647,1742423.10896,2609.793,1.63056024781695e-11,3873.015309336663
11058.25,6.55736,1738600.332782,2609.725,1.626982892329203e-11,3869.4180520179234
11059.14,6.55825,1734785.42638,2609.656,1.6234129013803063e-11,3865.8243809720125
11060.03,6.55914,1730978.374758,2609.588,1.6198502609369376e-11,3862.23429234014
11060.92,6.56003,1727179.162944,2609.52,1.6162949569900005e-11,3858.647782267962
11061.81,6.56092,1723387.775995,2609.451,1.6127469755545908e-11,3855.0648469055873
11062.7,6.56181,1719604.198992,2609.383,1.6092063026699608e-11,3851.4854824075765
11063.59,6.5627,1715828.417043,2609.314,1.6056729243994796e-11,3847.909684932955
11064.48,6.56359,1712060.41528,2609.246,1.6021468268305988e-11,3844.3374506451773
11065.37,6.56448,1708300.178862,2609.178,1.5986279960748153e-11,3840.7687757121266
11066.26,6.56537,1704547.692973,2609.11,1.5951164182676347e-11,3837.2036563061733
11067.15,6.56626,1700802.942824,2609.041,1.5916120795685392e-11,3833.642088604022
11068.04,6.56715,1697065.91365,2608.973,1.5881149661609442e-11,3830.0840687868795
11068.93,6.56804,1693336.590712,2608.905,1.5846250642521697e-11,3826.5295930403263
11069.82,6.56893,1689614.959297,2608.836,1.5811423600733974e-11,3822.9786575543717
11070.71,6.56982,1685901.004717,2608.768,1.577666839879641e-11,3819.4312585234125
11071.6,6.57071,1682194.712308,2608.7,1.5741984899497046e-11,3815.8873921462623
11072.49,6.5716,1678496.067435,2608.632,1.570737296586149e-11,3812.3470546261133
11073.38,6.57249,1674805.055485,2608.563,1.567283246115259e-11,3808.8102421705876
11074.27,6.57338,1671121.661872,2608.495,1.5638363248870023e-11,3805.2769509916106
11075.16,6.57427,1667445.872034,2608.427,1.5603965192749947e-11,3801.7471773055663
11076.05,6.57516,1663777.671436,2608.359,1.5569638156764693e-11,3798.2209173331803
11076.94,6.57605,1660117.045566,2608.29,1.553538200512233e-11,3794.6981672995353
11077.83,6.57694,1656463.97994,2608.222,1.5501196602266385e-11,3791.1789234341018
11078.72,6.57783,1652818.460097,2608.154,1.5467081812875417e-11,3787.663181970688
11079.61,6.57872,1649180.471601,2608.086,1.54330375018627e-11,3784.150939147444
11080.5,6.57961,1645550.000042,2608.018,1.5399063534375887e-11,3780.6421912069145
11081.39,6.5805,1641927.031034,2607.95,1.5365159775796607e-11,3777.1369343959223
11082.28,6.58139,1638311.550218,2607.881,1.533132609174013e-11,3773.635164965652
11083.17,6.58228,1634703.543257,2607.813,1.529756234805502e-11,3770.1368791716404
11084.06,6.58317,1631102.995841,2607.745,1.5263868410822777e-11,3766.6420732737306
11084.95,6.58406,1627509.893685,2607.677,1.523024414635748e-11,3763.1507435360804
11085.84,6.58495,1623924.222527,2607.609,1.5196689421205442e-11,3759.6628872980486
11086.73,6.58584,1620345.968131,2607.541,1.516320410214484e-11,3756.1785019395666
11087.62,6.58673,1616775.116286,2607.473,1.5129788056185388e-11,3752.733780666304
11088.51,6.58762,1613211.652806,2607.405,1.509644115056797e-11,3749.3211087452705
11089.4,6.58851,1609655.563527,2607.336,1.5063163252764272e-11,3745.9117698180958
11090.29,6.5894,1606106.834314,2607.268,1.502995423047646e-11,3742.5057603721457
11091.18,6.59029,1602565.451052,2607.2,1.499681395163685e-11,3739.103076898737
11092.07,6.59118,1599031.399654,2607.132,1.4963742284407472e-11,3735.7037158931985
11092.96,6.59207,1595504.666056,2607.064,1.4930739097179812e-11,3732.307673854805
11093.85,6.59296,1591985.236219,2606.996,1.4897804258574424e-11,3728.914947286761
11094.74,6.59385,1588473.096127,2606.928,1.4864937637440564e-11,3725.5255326962806
11095.63,6.59474,1584968.231792,2606.86,1.483213910285588e-11,3722.139426594474
11096.52,6.59563,1581470.629245,2606.792,1.4799408524126032e-11,3718.7566254964454
11097.41,6.59652,1577980.274546,2606.724,1.4766745770784385e-11,3715.3771259212003
11098.3,6.59741,1574497.153778,2606.656,1.4734150712591607e-11,3712.000924391735
11099.19,6.5983,1571021.253047,2606.588,1.4701623219535345e-11,3708.6280174349013
11100.08,6.59919,1567552.558484,2606.52,1.4669163161829913e-11,3705.2584015815487
11100.97,6.60008,1564091.056244,2606.452,1.4636770409915903e-11,3701.892073366401
11101.86,6.60097,1560636.732507,2606.384,1.460444483445984e-11,3698.529029328125
11102.75,6.60186,1557189.573476,2606.316,1.4572186306353894e-11,3695.1692660092904
11103.64,6.60275,1553749.56538,2606.248,1.453999469671543e-11,3691.812779956377
11104.53,6.60364,1550316.694468,2606.18,1.4507869876886776e-11,3688.4595677197744
11105.42,6.60453,1546890.947018,2606.112,1.4475811718434824e-11,3685.109625853782
11106.31,6.60542,1543472.309328,2606.044,1.4443820093150664e-11,3681.762950916567
11107.2,6.60631,1540060.767722,2605.976,1.4411894873049312e-11,3678.4195394701815
11108.09,6.6072,1536656.308547,2605.908,1.4380035930369294e-11,3675.079388080615
11108.98,6.60809,1533258.918175,2605.84,1.4348243137572338e-11,3671.7424933176853
11109.87,6.60898,1529868.583001,2605.773,1.4316516367343044e-11,3668.4088517551018
11110.76,6.60987,1526485.289443,2605.705,1.4284855492588534e-11,3665.0784599704702
11111.65,6.61076,1523109.023944,2605.637,1.4253260386438092e-11,3661.7513145452235
11112.54,6.61165,1519739.772971,2605.569,1.4221730922242835e-11,3658.4274120646755
11113.43,6.61254,1516377.523012,2605.501,1.4190266973575396e-11,3655.106749118009
11114.32,6.61343,1513022.260582,2605.433,1.4158868414229546e-11,3651.78932229824
11115.21,6.61432,1509673.972218,2605.365,1.4127535118219892e-11,3648.475128202261
11116.1,6.61521,1506332.64448,2605.297,1.4096266959781511e-11,3645.1641634307703
11116.99,6.6161,1502998.263954,2605.23,1.406506381336962e-11,3641.8564245883517
11117.88,6.61699,1499670.817245,2605.162,1.4033925553659243e-11,3638.5519082833725
11118.77,6.61788,1496350.290987,2605.094,1.400285205554488e-11,3635.250611128073
11119.66,6.61877,1493036.671832,2605.026,1.3971843194140134e-11,3631.952529738491
11120.55,6.61966,1489729.94646,2604.958,1.3940898844777435e-11,3628.6576607345214
11121.44,6.62055,1486430.101572,2604.891,1.3910018883007653e-11,3625.3660007398407
11122.33,6.62144,1483137.123892,2604.823,1.3879203184599778e-11,3622.077546381947
11123.22,6.62233,1479851.000167,2604.755,1.3848451625540591e-11,3618.792294292165
11124.11,6.62322,1476571.71717,2604.687,1.3817764082034331e-11,3615.5102411056096
11125.0,6.62411,1473299.261695,2604.62,1.3787140430502347e-11,3612.2313834611755
11125.89,6.625,1470033.620559,2604.552,1.3756580547582768e-11,3608.955718001586
11126.78,6.62589,1466774.780602,2604.484,1.3726084310130192e-11,3605.683241373344
11127.67,6.62678,1463522.728689,2604.416,1.3695651595215313e-11,3602.4139502267044
11128.56,6.62767,1460277.451706,2604.349,1.3665282280124614e-11,3599.147841215763
11129.45,6.62856,1457038.936563,2604.281,1.3634976242360035e-11,3595.8849109983403
11130.34,6.62945,1453807.170192,2604.213,1.3604733359638644e-11,3592.6251562360612
11131.23,6.63034,1450582.139551,2604.145,1.3574553509892287e-11,3589.368573594309
11132.12,6.63123,1447363.831616,2604.078,1.3544436571267259e-11,3586.1151597422277
11133.01,6.63212,1444152.233391,2604.01,1.3514382422124012e-11,3582.864911352719
11133.9,6.63301,1440947.331898,2603.942,1.348439094103677e-11,3579.6178251024257
11134.79,6.6339,1437749.114186,2603.875,1.3454462006793226e-11,3576.3738976717696
11135.68,6.63479,1434557.567324,2603.807,1.3424595498394218e-11,3573.133125744898
11136.57,6.63568,1431372.678405,2603.739,1.3394791295053402e-11,3569.895506009703
11137.46,6.63657,1428194.434545,2603.672,1.3365049276196897e-11,3566.661035157811
11138.35,6.63746,1425022.822882,2603.604,1.3335369321462978e-11,3563.4297098845964
11139.24,6.63835,1421857.830575,2603.536,1.3305751310701763e-11,3560.2015268891537
11140.13,6.63924,1418699.44481,2603.469,1.327619512397484e-11,3556.9764828742805
11141.02,6.64013,1415547.652791,2603.401,1.3246700641554993e-11,3553.7545745465136
11141.91,6.64102,1412402.441747,2603.334,1.3217267743925824e-11,3550.535798616099
11142.8,6.64191,1409263.798929,2603.266,1.3187896311781481e-11,3547.320151796982
11143.69,6.6428,1406131.71161,2603.198,1.3158586226026295e-11,3544.107630806848
11144.58,6.64369,1403006.167087,2603.131,1.3129337367774444e-11,3540.89823236705
11145.47,6.64458,1399887.152677,2603.063,1.3100149618349685e-11,3537.6919532026377
11146.36,6.64547,1396774.65572,2602.996,1.3071022859284956e-11,3534.4887900423755
11147.25,6.64636,1393668.663581,2602.928,1.3041956972322116e-11,3531.2887396187043
11148.14,6.64725,1390569.163643,2602.861,1.3012951839411583e-11,3528.091798667746
11149.03,6.64814,1387476.143315,2602.793,1.2984007342712023e-11,3524.8979639292975
11149.92,6.64903,1384389.590026,2602.726,1.2955123364590032e-11,3521.707232146849
11150.81,6.64992,1381309.491228,2602.658,1.2926299787619808e-11,3518.5196000675496
11151.7,6.65081,1378235.834395,2602.59,1.2897536494582812e-11,3515.3350644422158
11152.59,6.6517,1375168.607023,2602.523,1.2868833368467487e-11,3512.1536220253115
11153.48,6.65259,1372107.796629,2602.455,1.2840190292468904e-11,3508.975269574993
11154.37,6.65348,1369053.390756,2602.388,1.2811607149988441e-11,3505.8000038530317
11155.26,6.65437,1366005.376964,2602.32,1.27830838246335e-11,3502.6278216248875
11156.15,6.65526,1362963.742837,2602.253,1.275462020021713e-11,3499.458719659611
11157.04,6.65615,1359928.475983,2602.186,1.2726216160757748e-11,3496.2926947299507
11157.93,6.65704,1356899.564029,2602.118,1.2697871590478807e-11,3493.1297436122522
11158.82,6.65793,1353876.994624,2602.051,1.2669586373808494e-11,3489.9698630865264
11159.71,6.65882,1350860.755442,2601.983,1.2641360395379369e-11,3486.8130499363747
11160.6,6.65971,1347850.834175,2601.916,1.2613193540028109e-11,3483.6593009490402
11161.49,6.6606,1344847.218539,2601.848,1.2585085692795128e-11,3480.508612915386
11162.38,6.66149,1341849.89627,2601.781,1.25570367389243e-11,3477.360982629879
11163.27,6.66238,1338858.855129,2601.713,1.2529046563862623e-11,3474.216406890619
11164.16,6.66327,1335874.082894,2601.646,1.250111505325993e-11,3471.074882499275
11165.05,6.66416,1332895.567369,2601.579,1.2473242092968532e-11,3467.936406261171
11165.94,6.66505,1329923.296377,2601.511,1.2445427569042942e-11,3464.800974985172
11166.83,6.66594,1326957.257764,2601.444,1.2417671367739534e-11,3461.6685854837674
11167.72,6.66683,1323997.439395,2601.377,1.2389973375516219e-11,3458.539234573043
11168.61,6.66772,1321043.829161,2601.309,1.2362333479032176e-11,3455.412919072632
11169.5,6.66861,1318096.414969,2601.242,1.2334751565147503e-11,3452.289635805794
11170.39,6.6695,1315155.184753,2601.174,1.2307227520922903e-11,3449.16938159934
11171.28,6.67039,1312220.126463,2601.107,1.2279761233619386e-11,3446.052153283627
11172.17,6.67128,1309291.228075,2601.04,1.2252352590697931e-11,3442.937947692639
11173.06,6.67217,1306368.477584,2600.973,1.222500147981923e-11,3439.826761663882
11173.95,6.67306,1303451.863007,2600.905,1.21977077888433e-11,3436.7185920384372
11174.84,6.67395,1300541.37238,2600.838,1.2170471405829228e-11,3433.6134356609277
11175.73,6.67484,1297636.993765,2600.771,1.2143292219034838e-11,3430.511289379551
11176.62,6.67573,1294738.71524,2600.703,1.211617011691638e-11,3427.412150046021
11177.51,6.67662,1291846.524908,2600.636,1.2089104988128237e-11,3424.316014515611
11178.4,6.67751,1288960.410891,2600.569,1.2062096721522579e-11,3421.222879647131
11179.29,6.6784,1286080.361333,2600.501,1.2035145206149096e-11,3418.132742302936
11180.18,6.67929,1283206.364399,2600.434,1.2008250331254661e-11,3415.0455993488895
11181.07,6.68018,1280338.408275,2600.367,1.1981411986283027e-11,3411.9614476543807
11181.96,6.68107,1277476.481168,2600.3,1.195463006087453e-11,3408.880284092335
11182.85,6.68196,1274620.571305,2600.232,1.192790444486577e-11,3405.802105539202
11183.74,6.68285,1271770.666936,2600.165,1.1901235028289282e-11,3402.7269088749144
11184.63,6.68374,1268926.75633,2600.098,1.1874621701373297e-11,3399.6546909829544
11185.52,6.68463,1266088.827778,2600.031,1.1848064354541361e-11,3396.58544875027
11186.41,6.68552,1263256.869591,2599.964,1.1821562878412051e-11,3393.519179067335
11187.3,6.68641,1260430.870102,2599.896,1.179511716379871e-11,3390.4909965733723
11188.19,6.6873,1257610.817663,2599.829,1.1768727101709075e-11,3387.495478872126
11189.08,6.68819,1254796.700649,2599.762,1.1742392583345028e-11,3384.50279723722
11189.97,6.68908,1251988.507453,2599.695,1.1716113500102252e-11,3381.5129487780973
11190.86,6.68997,1249186.226492,2599.628,1.168988974356995e-11,3378.52593060737
11191.75,6.69086,1246389.846201,2599.561,1.1663721205530537e-11,3375.5417398408135
11192.64,6.69175,1243599.355036,2599.493,1.1637607777959336e-11,3372.5603735973323
11193.53,6.69264,1240814.741474,2599.426,1.1611549353024261e-11,3369.5818289989897
11194.42,6.69353,1238035.994014,2599.359,1.1585545823085531e-11,3366.606103170965
11195.31,6.69442,1235263.101172,2599.292,1.1559597080695364e-11,3363.633193241601
11196.2,6.69531,1232496.051488,2599.225,1.153370301859768e-11,3360.6630963423513
11197.09,6.6962,1229734.833521,2599.158,1.1507863529727776e-11,3357.6958096078065
11197.98,6.69709,1226979.43585,2599.091,1.1482078507212053e-11,3354.7313301756767
11198.87,6.69798,1224229.847074,2599.024,1.14563478443677e-11,3351.7696551868244
11199.76,6.69887,1221486.055815,2598.957,1.1430671434702402e-11,3348.810781785183
11200.65,6.69976,1218748.050713,2598.89,1.1405049171914027e-11,3345.854707117821
11201.54,6.70065,1216015.820427,2598.822,1.1379480949890342e-11,3342.901428334941
11202.43,6.70154,1213289.353641,2598.755,1.135396666270871e-11,3339.950942589833
11203.32,6.70243,1210568.639054,2598.688,1.132850620463577e-11,3337.0032470388796
11204.21,6.70332,1207853.665388,2598.621,1.1303099470127172e-11,3334.0583388415835
11205.1,6.70421,1205144.421385,2598.554,1.1277746353827255e-11,3331.1162151605363
11205.99,6.7051,1202440.895807,2598.487,1.1252446750568766e-11,3328.176873161422
11206.88,6.70599,1199743.077436,2598.42,1.1227200555372542e-11,3325.2403100130223
11207.77,6.70688,1197050.955073,2598.353,1.1202007663447237e-11,3322.306522887184
11208.66,6.70777,1194364.517541,2598.286,1.1176867970189e-11,3319.3755089588817
11209.55,6.70866,1191683.753681,2598.219,1.1151781371181204e-11,3316.4472654061324
11210.44,6.70955,1189008.652355,2598.152,1.1126747762194131e-11,3313.521789410024
11211.33,6.71044,1186339.202447,2598.085,1.1101767039184691e-11,3310.599078154742
11212.22,6.71133,1183675.392856,2598.018,1.1076839098296113e-11,3307.6791288275267
11213.11,6.71222,1181017.212505,2597.951,1.1051963835857662e-11,3304.7619386186816
11214.0,6.71311,1178364.650336,2597.884,1.102714114838434e-11,3301.847504721594
11214.89,6.714,1175717.69531,2597.817,1.1002370932576589e-11,3298.935824332692
11215.78,6.71489,1173076.336407,2597.75,1.0977653085320006e-11,3296.026894651446
11216.67,6.71578,1170440.56263,2597.683,1.0952987503685042e-11,3293.1207128804135
11217.56,6.71667,1167810.362998,2597.617,1.0928374084926708e-11,3290.2172762251453
11218.45,6.71756,1165185.726552,2597.55,1.0903812726484299e-11,3287.316581894315
11219.34,6.71845,1162566.642352,2597.483,1.0879303325981072e-11,3284.418627099566
11220.23,6.71934,1159953.099477,2597.416,1.0854845781223986e-11,3281.523409055607
11221.12,6.72023,1157345.087027,2597.349,1.0830439990203396e-11,3278.630924980213
11222.01,6.72112,1154742.594121,2597.282,1.0806085851092765e-11,3275.7411720941122
11222.9,6.72201,1152145.609896,2597.215,1.078178326224836e-11,3272.8541476211403
11223.79,6.7229,1149554.123511,2597.148,1.075753212220899e-11,3269.9698487881174
11224.68,6.72379,1146968.124143,2597.081,1.0733332329695688e-11,3267.088272824882
11225.57,6.72468,1144387.600988,2597.015,1.0709183783611436e-11,3264.209416964305
11226.46,6.72557,1141812.543263,2596.948,1.0685086383040883e-11,3261.3332784422714
11227.35,6.72646,1139242.940204,2596.881,1.0661040027250043e-11,3258.459854497646
11228.24,6.72735,1136678.781064,2596.814,1.0637044615686e-11,3255.5891423723488
11229.13,6.72824,1134120.055119,2596.747,1.061310004797665e-11,3252.7211393112616
11230.02,6.72913,1131566.751662,2596.68,1.0589206223930385e-11,3249.855842562294
11230.91,6.73002,1129018.860005,2596.614,1.0565363043535823e-11,3246.9932493763285
11231.8,6.73091,1126476.369481,2596.547,1.0541570406961509e-11,3244.133357007265
11232.69,6.7318,1123939.269441,2596.48,1.051782821455563e-11,3241.2761627119858
11233.58,6.73269,1121407.549255,2596.413,1.0494136366845754e-11,3238.4216637503478
11234.47,6.73358,1118881.198312,2596.346,1.0470494764538507e-11,3235.569857385193
11235.36,6.73447,1116360.206021,2596.28,1.0446903308519297e-11,3232.7207408823556
11236.25,6.73536,1113844.56181,2596.213,1.0423361899852066e-11,3229.8743115106427
11237.14,6.73625,1111334.255126,2596.146,1.0399870439778945e-11,3227.0305665418223
11238.03,6.73714,1108829.275434,2596.079,1.037642882972003e-11,3224.1895032506436
11238.92,6.73803,1106329.612218,2596.013,1.0353036971273058e-11,3221.3511189148317
11239.81,6.73892,1103835.254983,2595.946,1.0329694766213127e-11,3218.5154108150373
11240.7,6.73981,1101346.193252,2595.879,1.0306402116492445e-11,3215.682376234924
11241.59,6.7407,1098862.416564,2595.812,1.0283158924240003e-11,3212.8520124610604
11242.48,6.74159,1096383.914482,2595.746,1.0259965091761329e-11,3210.024316782987
11243.37,6.74248,1093910.676584,2595.679,1.0236820521538187e-11,3207.1992864932186
11244.26,6.74337,1091442.692467,2595.612,1.0213725116228301e-11,3204.376918887174
11245.15,6.74426,1088979.95175,2595.546,1.0190678778665078e-11,3201.5572112632394
11246.04,6.74515,1086522.444067,2595.479,1.0167681411857307e-11,3198.7401609227422
11246.93,6.74604,1084070.159072,2595.412,1.0144732918988918e-11,3195.925765169918
11247.82,6.74693,1081623.086438,2595.346,1.0121833203418671e-11,3193.1140213119784
11248.71,6.74782,1079181.215857,2595.279,1.0098982168679877e-11,3190.30492665903
11249.6,6.74871,1076744.53704,2595.212,1.0076179718480132e-11,3187.498478524117
11250.49,6.7496,1074313.039714,2595.146,1.0053425756701034e-11,3184.6946742232058
11251.38,6.75049,1071886.713627,2595.079,1.0030720187397897e-11,3181.893511075172
11252.27,6.75138,1069465.548545,2595.012,1.0008062914799493e-11,3179.094986401832
11253.16,6.75227,1067049.534252,2594.946,9.985453843307747e-12,3176.2990975279
