# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_BWS41677.txt 
# execution date and time: 2024/05/24 08:50:30 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
0.100222,-1.8,7157629.438805,300.006,1.2889431244630302e-11,7.949733512319139e-92
0.200444,-1.799098,7198087.60601,300.013,1.2962288154720287e-11,7.955709566090026e-92
0.300667,-1.798196,7238754.009871,300.019,1.3035520056569142e-11,7.961723874417419e-92
0.400889,-1.797294,7279629.596411,300.025,1.3109128653771107e-11,7.967776690595534e-92
0.501111,-1.796392,7320715.315216,300.032,1.3183115656340873e-11,7.973868269782075e-92
0.601333,-1.79549,7362012.119451,300.038,1.325748278073047e-11,7.979998869009228e-92
0.701556,-1.794588,7403520.965863,300.045,1.3332231749846133e-11,7.986168747204762e-92
0.801778,-1.793686,7445242.814791,300.051,1.3407364293065169e-11,7.992378165205373e-92
0.902,-1.792784,7487178.630179,300.058,1.3482882146252892e-11,7.998627385774496e-92
1.002222,-1.791882,7529329.379582,300.064,1.3558787051779458e-11,8.004916673617096e-92
1.102444,-1.79098,7571696.034179,300.071,1.3635080758536804e-11,8.011246295400082e-92
1.202667,-1.790078,7614279.568775,300.078,1.3711765021955506e-11,8.017616519766751e-92
1.302889,-1.789176,7657080.961821,300.085,1.3788841604021705e-11,8.02402761735504e-92
1.403111,-1.788274,7700101.195414,300.091,1.3866312273293999e-11,8.030479860814817e-92
1.503333,-1.787372,7743341.255312,300.098,1.3944178804920356e-11,8.036973524825785e-92
1.603556,-1.78647,7786802.13094,300.105,1.4022442980654976e-11,8.043508886114906e-92
1.703778,-1.785568,7830484.815403,300.112,1.4101106588875262e-11,8.050086223475107e-92
1.804,-1.784666,7874390.305491,300.119,1.4180171424598658e-11,8.056705817782386e-92
1.904222,-1.783764,7918519.601692,300.126,1.4259639289499619e-11,8.06336795201694e-92
2.004444,-1.782862,7962873.708199,300.133,1.4339511991926483e-11,8.070072911276039e-92
2.104667,-1.78196,8007453.632923,300.14,1.4419791346918387e-11,8.07682098280036e-92
2.204889,-1.781058,8052260.387497,300.147,1.4500479176222159e-11,8.083612455987004e-92
2.305111,-1.780156,8097294.98729,300.154,1.4581577308309264e-11,8.090447622410932e-92
2.405333,-1.779254,8142558.451413,300.161,1.466308757839268e-11,8.097326775845705e-92
2.505556,-1.778352,8188051.802733,300.168,1.4745011828443817e-11,8.104250212280039e-92
2.605778,-1.77745,8233776.067875,300.175,1.482735190720941e-11,8.11121822993962e-92
2.706,-1.776548,8279732.27724,300.183,1.4910109670228444e-11,8.118231129306829e-92
2.806222,-1.775646,8325921.465008,300.19,1.499328697984902e-11,8.12528921314158e-92
2.906444,-1.774744,8372344.66915,300.197,1.507688570524531e-11,8.132392786499603e-92
3.006667,-1.773842,8419002.931437,300.205,1.5160907722434408e-11,8.139542156755082e-92
3.106889,-1.77294,8465897.297449,300.212,1.5245354914293212e-11,8.146737633621674e-92
3.207111,-1.772038,8513028.816585,300.22,1.5330229170575386e-11,8.153979529171872e-92
3.307333,-1.771136,8560398.542073,300.227,1.5415532387928187e-11,8.16126815785961e-92
3.407556,-1.770234,8608007.530977,300.235,1.5501266469909366e-11,8.168603836540982e-92
3.507778,-1.769332,8655856.844207,300.242,1.558743332700403e-11,8.175986884497533e-92
3.608,-1.76843,8703947.546533,300.25,1.567403487664158e-11,8.183417623456717e-92
3.708222,-1.767528,8752280.706587,300.258,1.5761073043212518e-11,8.190896377614013e-92
3.808444,-1.766626,8800857.396876,300.265,1.5848549758085316e-11,8.198423473657354e-92
3.908667,-1.765724,8849678.693795,300.273,1.5936466959623354e-11,8.205999240787338e-92
4.008889,-1.764822,8898745.677628,300.281,1.6024826593201665e-11,8.213624010740985e-92
4.109111,-1.76392,8948059.432566,300.289,1.6113630611223896e-11,8.221298117817331e-92
4.209333,-1.763018,8997621.046709,300.297,1.620288097313906e-11,8.229021898896507e-92
4.309556,-1.762116,9047431.61208,300.305,1.6292579645458437e-11,8.236795693467225e-92
4.409778,-1.761214,9097492.224635,300.313,1.6382728601772365e-11,8.244619843648005e-92
4.51,-1.760312,9147803.984268,300.321,1.6473329822767098e-11,8.252494694213743e-92
4.610222,-1.75941,9198367.994823,300.329,1.65643852962416e-11,8.260420592619075e-92
4.710444,-1.758508,9249185.364105,300.337,1.6655897017124358e-11,8.2683978890222e-92
4.810667,-1.757606,9300257.203885,300.345,1.6747866987490205e-11,8.276426936311553e-92
4.910889,-1.756704,9351584.629912,300.353,1.6840297216577062e-11,8.284508090129451e-92
5.011111,-1.755802,9403168.761925,300.361,1.6933189720802787e-11,8.292641708899776e-92
5.111333,-1.7549,9455010.723656,300.37,1.7026546523781903e-11,8.300828153850746e-92
5.211556,-1.753998,9507111.642844,300.378,1.712036965634237e-11,8.30906778904479e-92
5.311778,-1.753096,9559472.651243,300.386,1.7214661156542367e-11,8.317360981401396e-92
5.412,-1.752194,9612094.884631,300.395,1.7309423069687022e-11,8.325708100725659e-92
5.512222,-1.751292,9664979.482821,300.403,1.740465744834511e-11,8.334109519735705e-92
5.612444,-1.75039,9718127.589667,300.412,1.750036635236587e-11,8.342565614088273e-92
5.712667,-1.749488,9771540.353077,300.421,1.7596551848895608e-11,8.351076762406949e-92
5.812889,-1.748586,9825218.925017,300.429,1.7693216012394495e-11,8.359643346310942e-92
5.913111,-1.747684,9879164.461528,300.438,1.77903609246532e-11,8.368265750442015e-92
6.013333,-1.746782,9933378.122729,300.447,1.788798867480957e-11,8.37694436249411e-92
6.113556,-1.74588,9987861.072827,300.455,1.798610135936533e-11,8.385679573241101e-92
6.213778,-1.744978,10042614.48013,300.464,1.8084701082202718e-11,8.394471776566113e-92
6.314,-1.744076,10097639.517051,300.473,1.818378995460111e-11,8.403321369491084e-92
6.414222,-1.743174,10152937.360124,300.482,1.8283370095253667e-11,8.412228752207402e-92
6.514444,-1.742272,10208509.190004,300.491,1.838344363028394e-11,8.42119432810329e-92
6.614667,-1.74137,10264356.191485,300.5,1.8484012693262456e-11,8.430218503798404e-92
6.714889,-1.740468,10320479.553504,300.509,1.858507942522334e-11,8.439301689170937e-92
6.815111,-1.739566,10376880.469153,300.518,1.8686645974680837e-11,8.448444297390486e-92
6.915333,-1.738664,10433560.135687,300.527,1.878871449764589e-11,8.457646744947962e-92
7.015556,-1.737762,10490519.754531,300.536,1.8891287157642674e-11,8.466909451690138e-92
7.115778,-1.73686,10547760.531293,300.546,1.899436612572511e-11,8.476232840848546e-92
7.216,-1.735958,10605283.675772,300.555,1.90979535804934e-11,8.485617339074725e-92
7.316222,-1.735056,10663090.401966,300.564,1.9202051708110468e-11,8.495063376471763e-92
7.416444,-1.734154,10721181.928082,300.574,1.9306662702318456e-11,8.504571386626411e-92
7.516667,-1.733252,10779559.476545,300.583,1.9411788764455192e-11,8.514141806644457e-92
7.616889,-1.73235,10838224.274005,300.593,1.9517432103470606e-11,8.523775077185546e-92
7.717111,-1.731448,10897177.551353,300.602,1.9623594935943127e-11,8.533471642495431e-92
7.817333,-1.730546,10956420.54372,300.612,1.973027948609615e-11,8.543231950440307e-92
7.917556,-1.729644,11015954.490494,300.622,1.983748798581434e-11,8.55305645254397e-92
8.017778,-1.728742,11075780.635328,300.631,1.9945222674660034e-11,8.562945604023163e-92
8.118,-1.72784,11135900.226144,300.641,2.005348579988957e-11,8.572899863821882e-92
8.218222,-1.726938,11196314.515148,300.651,2.0162279616469595e-11,8.582919694649472e-92
8.318444,-1.726036,11257024.758836,300.661,2.027160638709341e-11,8.593005563014973e-92
8.418667,-1.725134,11318032.218005,300.671,2.0381468382197173e-11,8.603157939268504e-92
8.518889,-1.724232,11379338.157758,300.681,2.0491867879976236e-11,8.613377297634478e-92
8.619111,-1.72333,11440943.847518,300.691,2.060280716640132e-11,8.623664116251119e-92
8.719333,-1.722428,11502850.561033,300.701,2.071428853523478e-11,8.634018877210908e-92
8.819556,-1.721526,11565059.576389,300.711,2.0826314288046716e-11,8.644442066597024e-92
8.919778,-1.720624,11627572.176016,300.721,2.093888673423125e-11,8.654934174521719e-92
9.02,-1.719722,11690389.646696,300.731,2.105200819102257e-11,8.665495695171018e-92
9.120222,-1.71882,11753513.279575,300.742,2.116568098351111e-11,8.676127126839311e-92
9.220444,-1.717918,11816944.370171,300.752,2.1279907444659618e-11,8.686828971974211e-92
9.320667,-1.717016,11880684.218381,300.763,2.1394689915319262e-11,8.697601737215282e-92
9.420889,-1.716114,11944734.128494,300.773,2.151003074424561e-11,8.708445933435623e-92
9.521111,-1.715212,12009095.409194,300.784,2.1625932288114738e-11,8.719362075786712e-92
9.621333,-1.71431,12073769.373575,300.794,2.1742396911539164e-11,8.730350683737008e-92
9.721556,-1.713408,12138757.339145,300.805,2.1859426987083835e-11,8.741412281119236e-92
9.821778,-1.712506,12204060.627838,300.816,2.1977024895282055e-11,8.752547396171206e-92
9.922,-1.711604,12269680.566022,300.826,2.2095193024651447e-11,8.763756561579633e-92
10.022222,-1.710702,12335618.484508,300.837,2.2213933771709796e-11,8.775040314527653e-92
10.122444,-1.7098,12401875.718555,300.848,2.23332495409909e-11,8.78639919673594e-92
10.222667,-1.708898,12468453.607888,300.859,2.2453142745060462e-11,8.797833754513766e-92
10.322889,-1.707996,12535353.496695,300.87,2.2573615804531844e-11,8.809344538797629e-92
10.423111,-1.707094,12602576.733646,300.881,2.2694671148081828e-11,8.8209321052064e-92
10.523333,-1.706192,12670124.671895,300.892,2.2816311212466444e-11,8.832597014081248e-92
10.623556,-1.70529,12737998.669092,300.903,2.293853844253658e-11,8.844339830538902e-92
10.723778,-1.704388,12806200.087392,300.915,2.3061355291253708e-11,8.856161124518412e-92
10.824,-1.703486,12874730.29346,300.926,2.3184764219705596e-11,8.868061470825502e-92
10.924222,-1.702584,12943590.658485,300.937,2.330876769712183e-11,8.880041449192025e-92
11.024444,-1.701682,13012782.558184,300.949,2.3433368200889477e-11,8.892101644316154e-92
11.124667,-1.70078,13082307.372814,300.96,2.3558568216568587e-11,8.904242645916974e-92
11.224889,-1.699878,13152166.487177,300.972,2.3684370237907805e-11,8.916465048788706e-92
11.325111,-1.698976,13222361.290634,300.983,2.3810776766859754e-11,8.928769452848156e-92
11.425333,-1.698074,13292893.177107,300.995,2.39377903135966e-11,8.941156463189136e-92
11.525556,-1.697172,13363763.545093,301.007,2.406541339652538e-11,8.95362669013519e-92
11.625778,-1.69627,13434973.797671,301.019,2.4193648542303466e-11,8.966180749293968e-92
11.726,-1.695368,13506525.342508,301.03,2.4322498285853907e-11,8.97881926161073e-92
11.826222,-1.694466,13578419.59187,301.042,2.44519651703807e-11,8.991542853425255e-92
11.926444,-1.693564,13650657.962631,301.054,2.4582051747384165e-11,9.004352156525087e-92
12.026667,-1.692662,13723241.876281,301.066,2.4712760576676106e-11,9.01724780820251e-92
12.126889,-1.69176,13796172.758931,301.078,2.4844094226395094e-11,9.030230451313949e-92
12.227111,-1.690858,13869452.041328,301.091,2.4976055273021574e-11,9.043300734333424e-92
12.327333,-1.689956,13943081.158857,301.103,2.5108646301393064e-11,9.056459311416666e-92
12.427556,-1.689054,14017061.551554,301.115,2.5241869904719225e-11,9.06970684245285e-92
12.527778,-1.688152,14091394.66411,301.128,2.5375728684596925e-11,9.083043993132692e-92
12.628,-1.68725,14166081.945885,301.14,2.5510225251025294e-11,9.096471435002368e-92
12.728222,-1.686348,14241124.850911,301.152,2.5645362222420638e-11,9.109989845527633e-92
12.828444,-1.685446,14316524.837903,301.165,2.578114222563146e-11,9.123599908155894e-92
12.928667,-1.684544,14392283.370267,301.178,2.5917567895953298e-11,9.137302312377959e-92
13.028889,-1.683642,14468401.916109,301.19,2.6054641877143663e-11,9.151097753793903e-92
13.129111,-1.68274,14544881.948239,301.203,2.6192366821436778e-11,9.164986934171938e-92
13.229333,-1.681838,14621724.944186,301.216,2.633074538955841e-11,9.178970561521279e-92
13.329556,-1.680936,14698932.3862,301.229,2.646978025074061e-11,9.193049350151253e-92
13.429778,-1.680034,14776505.761265,301.242,2.660947408273636e-11,9.207224020741598e-92
13.53,-1.679132,14854446.561103,301.255,2.6749829571834306e-11,9.221495300407834e-92
13.630222,-1.67823,14932756.282185,301.268,2.689084941287327e-11,9.235863922771909e-92
13.730444,-1.677328,15011436.425739,301.281,2.703253630925691e-11,9.25033062802868e-92
13.830667,-1.676426,15090488.497754,301.294,2.717489297296817e-11,9.26489616301875e-92
13.930889,-1.675524,15169914.008995,301.308,2.7317922124583803e-11,9.279561281295327e-92
14.031111,-1.674622,15249714.475005,301.321,2.746162649328875e-11,9.294326743200345e-92
14.131333,-1.67372,15329891.416116,301.335,2.7606008816890565e-11,9.30919331593465e-92
14.231556,-1.672818,15410446.357456,301.348,2.775107184183375e-11,9.324161773630604e-92
14.331778,-1.671916,15491380.828957,301.362,2.789681832321405e-11,9.339232897429602e-92
14.432,-1.671014,15572696.365363,301.375,2.8043251024792613e-11,9.354407475553576e-92
14.532222,-1.670112,15654394.506238,301.389,2.8190372719010385e-11,9.369686303381944e-92
14.632444,-1.66921,15736476.795973,301.403,2.8338186187001977e-11,9.385070183533499e-92
14.732667,-1.668308,15818944.783797,301.417,2.8486694218610008e-11,9.400559925937515e-92
14.832889,-1.667406,15901800.02378,301.431,2.8635899612399042e-11,9.416156347917014e-92
14.933111,-1.666504,15985044.074843,301.445,2.878580517566959e-11,9.431860274267144e-92
15.033333,-1.665602,16068678.500768,301.459,2.8936413724472087e-11,9.447672537339632e-92
15.133556,-1.6647,16152704.870202,301.473,2.9087728083620742e-11,9.46359397711804e-92
15.233778,-1.663798,16237124.756667,301.487,2.9239751086707455e-11,9.479625441308e-92
15.334,-1.662896,16321939.738566,301.502,2.939248557611557e-11,9.495767785416946e-92
15.434222,-1.661994,16407151.399194,301.516,2.954593440303358e-11,9.512021872840237e-92
15.534444,-1.661092,16492761.32674,301.531,2.970010042746889e-11,9.528388574947822e-92
15.634667,-1.66019,16578771.1143,301.545,2.9854986518261406e-11,9.544868771171994e-92
15.734889,-1.659288,16665182.359881,301.56,3.001059555309715e-11,9.561463349094585e-92
15.835111,-1.658386,16751996.666412,301.574,3.016693041852174e-11,9.578173204537718e-92
15.935333,-1.657484,16839215.641746,301.589,3.032399400995387e-11,9.594999241651064e-92
16.035556,-1.656582,16926840.898674,301.604,3.0481789231698795e-11,9.611942373010292e-92
16.135778,-1.65568,17014874.054927,301.619,3.0640318996961585e-11,9.629003519702807e-92
16.236,-1.654778,17103316.733187,301.634,3.079958622786052e-11,9.646183611425796e-92
16.336222,-1.653876,17192170.561091,301.649,3.095959385544033e-11,9.663483586581405e-92
16.436444,-1.652974,17281437.171243,301.664,3.1120344819685286e-11,9.680904392371725e-92
16.536667,-1.652072,17371118.201217,301.68,3.128184206953244e-11,9.698446984896929e-92
16.636889,-1.65117,17461215.293565,301.695,3.144408856288467e-11,9.716112329255732e-92
16.737111,-1.650268,17551730.095826,301.71,3.160708726662366e-11,9.733901399643546e-92
16.837333,-1.649366,17642664.260533,301.726,3.1770841156622905e-11,9.751815179454937e-92
16.937556,-1.648464,17734019.445218,301.741,3.193535321776054e-11,9.769854661386785e-92
17.037778,-1.647562,17825797.312421,301.757,3.2100626443932245e-11,9.788020847541163e-92
17.138,-1.64666,17917999.529697,301.773,3.226666383806397e-11,9.80631474953168e-92
17.238222,-1.645758,18010627.769622,301.789,3.2433468412124675e-11,9.824737388590134e-92
17.338444,-1.644856,18103683.709801,301.804,3.260104318713893e-11,9.843289795675298e-92
17.438667,-1.643954,18197169.032875,301.82,3.276939119319956e-11,9.861973011580656e-92
17.538889,-1.643052,18291085.426527,301.836,3.2938515469480115e-11,9.880788087045981e-92
17.639111,-1.64215,18385434.58349,301.853,3.3108419064247384e-11,9.899736082872077e-92
17.739333,-1.641248,18480218.201554,301.869,3.3279105034873716e-11,9.91881807003134e-92
17.839556,-1.640346,18575437.98357,301.885,3.34505764478494e-11,9.9380351297837e-92
17.939778,-1.639444,18671095.637462,301.901,3.362283637879495e-11,9.957388353794641e-92
18.04,-1.638542,18767192.876229,301.918,3.379588791247322e-11,9.976878844254437e-92
18.140222,-1.63764,18863731.417954,301.935,3.396973414280158e-11,9.996507713992711e-92
18.240444,-1.636738,18960712.985811,301.951,3.414437817286405e-11,1.001627608660755e-91
18.340667,-1.635836,19058139.30807,301.968,3.431982311492313e-11,1.0036185096581755e-91
18.440889,-1.634934,19156012.118104,301.985,3.4496072090431893e-11,1.0056235889411491e-91
18.541111,-1.634032,19254333.154399,302.002,3.467312823004574e-11,1.007642962172882e-91
18.641333,-1.63313,19353104.160554,302.019,3.485099467363422e-11,1.0096767461434805e-91
18.741556,-1.632228,19452326.885295,302.036,3.502967457029274e-11,1.0117250587823925e-91
18.841778,-1.631326,19552003.082474,302.053,3.5209171078354244e-11,1.0137880191717965e-91
18.942,-1.630424,19652134.511081,302.07,3.538948736540077e-11,1.0158657475596986e-91
19.042222,-1.629522,19752722.935249,302.087,3.557062660827493e-11,1.0179583653738706e-91
19.142444,-1.62862,19853770.124259,302.105,3.575259199309137e-11,1.0200659952346068e-91
19.242667,-1.627718,19955277.852547,302.122,3.5935386715248134e-11,1.0221887609696828e-91
19.342889,-1.626816,20057247.899711,302.14,3.611901397943793e-11,1.0243267876272105e-91
19.443111,-1.625914,20159682.050516,302.158,3.630347699965939e-11,1.0264802014908255e-91
19.543333,-1.625012,20262582.094902,302.175,3.6488778999228145e-11,1.0286491300933734e-91
19.643556,-1.62411,20365949.827988,302.193,3.667492321078788e-11,1.0308337022318681e-91
19.743778,-1.623208,20469787.050079,302.211,3.6861912876321436e-11,1.0330340479819673e-91
19.844,-1.622306,20574095.566673,302.229,3.704975124716159e-11,1.0352502987132318e-91
19.944222,-1.621404,20678877.188464,302.248,3.7238441584001995e-11,1.037482587104059e-91
20.044444,-1.620502,20784133.731354,302.266,3.7427987156907795e-11,1.0397310471571045e-91
20.144667,-1.6196,20889867.016452,302.284,3.76183912453265e-11,1.041995814214856e-91
20.244889,-1.618698,20996078.870083,302.303,3.780965713809843e-11,1.0442770249755324e-91
20.345111,-1.617796,21102771.123795,302.321,3.80017881334673e-11,1.0465748175087185e-91
20.445333,-1.616894,21209945.614364,302.34,3.819478753909065e-11,1.0488893312718958e-91
20.545556,-1.615992,21317604.183797,302.358,3.838865867205022e-11,1.0512207071268374e-91
20.645778,-1.61509,21425748.679343,302.377,3.858340485886219e-11,1.0535690873560113e-91
20.746,-1.614188,21534380.953493,302.396,3.8779029435487466e-11,1.0559346156796576e-91
20.846222,-1.613286,21643502.86399,302.415,3.897553574734172e-11,1.0583174372728525e-91
20.946444,-1.612384,21753116.273834,302.434,3.917292714930539e-11,1.0607176987826551e-91
21.046667,-1.611482,21863223.051282,302.453,3.937120700573379e-11,1.0631355483458751e-91
21.146889,-1.61058,21973825.069864,302.473,3.957037869046681e-11,1.0655711356067213e-91
21.247111,-1.609678,22084924.208377,302.492,3.977044558683881e-11,1.0680246117348384e-91
21.347333,-1.608776,22196522.350899,302.512,3.997141108768822e-11,1.0704961294438654e-91
21.447556,-1.607874,22308621.386789,302.531,4.017327859536729e-11,1.0729858430094191e-91
21.547778,-1.606972,22421223.210697,302.551,4.0376051521751456e-11,1.0754939082882757e-91
21.648,-1.60607,22534329.722564,302.571,4.057973328824892e-11,1.0780204827375011e-91
21.748222,-1.605168,22647942.827631,302.59,4.0784327325809955e-11,1.0805657254331743e-91
21.848444,-1.604266,22762064.436443,302.61,4.09898370749361e-11,1.0831297970906222e-91
21.948667,-1.603364,22876696.464853,302.631,4.1196265985689504e-11,1.0857128600838258e-91
22.048889,-1.602462,22991840.83403,302.651,4.1403617517701754e-11,1.0883150784656169e-91
22.149111,-1.60156,23107499.470461,302.671,4.161189514018318e-11,1.0909366179881517e-91
22.249333,-1.600658,23223674.305956,302.691,4.182110233193152e-11,1.093577646123357e-91
22.349556,-1.599756,23340367.277655,302.712,4.203124258134085e-11,1.0962383320840623e-91
22.449778,-1.598854,23457580.328032,302.732,4.2242319386410304e-11,1.0989188468452681e-91
22.55,-1.597952,23575315.4049,302.753,4.245433625475266e-11,1.1016193631653322e-91
22.650222,-1.59705,23693574.461414,302.774,4.266729670360293e-11,1.1043400556082034e-91
22.750444,-1.596148,23812359.456078,302.795,4.2881204259826777e-11,1.1070811005652081e-91
22.850667,-1.595246,23931672.352747,302.816,4.309606245992885e-11,1.1098426762778328e-91
22.950889,-1.594344,24051515.120636,302.837,4.331187485006114e-11,1.1126249628600677e-91
23.051111,-1.593442,24171889.73432,302.858,4.3528644986031e-11,1.1154281423216588e-91
23.151333,-1.59254,24292798.173739,302.88,4.37463764333093e-11,1.1182523985915627e-91
23.251556,-1.591638,24414242.424207,302.901,4.3965072767038413e-11,1.1210979175416307e-91
23.351778,-1.590736,24536224.47641,302.923,4.418473757204004e-11,1.1239648870104653e-91
23.452,-1.589834,24658746.326415,302.944,4.440537444282295e-11,1.1268534968279961e-91
23.552222,-1.588932,24781809.975671,302.966,4.4626986983590776e-11,1.1297639388401758e-91
23.652444,-1.58803,24905417.431018,302.988,4.484957880824953e-11,1.1326964069337324e-91
23.752667,-1.587128,25029570.704685,303.01,4.507315354041506e-11,1.1356510970622735e-91
23.852889,-1.586226,25154271.814297,303.032,4.529771481342042e-11,1.1386282072712349e-91
23.953111,-1.585324,25279522.782881,303.054,4.552326627032321e-11,1.1416279377246765e-91
24.053333,-1.584422,25405325.638868,303.076,4.5749811563912687e-11,1.144650490731284e-91
24.153556,-1.58352,25531682.416095,303.099,4.5977354356716906e-11,1.1476960707717868e-91
24.253778,-1.582618,25658595.153813,303.121,4.620589832100964e-11,1.1507648845258753e-91
24.354,-1.581716,25786065.896688,303.144,4.6435447138817294e-11,1.1538571408995739e-91
24.454222,-1.580814,25914096.694804,303.167,4.666600450192559e-11,1.1569730510541495e-91
24.554444,-1.579912,26042689.603671,303.189,4.689757411188625e-11,1.1601128284336863e-91
24.654667,-1.57901,26171846.684224,303.212,4.713015968002372e-11,1.1632766887943447e-91
24.754889,-1.578108,26301570.002828,303.236,4.7363764927441365e-11,1.1664648502338035e-91
24.855111,-1.577206,26431861.631284,303.259,4.7598393585027875e-11,1.1696775332202646e-91
24.955333,-1.576304,26562723.646828,303.282,4.783404939346372e-11,1.1729149606233352e-91
25.055556,-1.575402,26694158.132138,303.306,4.8070736103226925e-11,1.1761773577441873e-91
25.155778,-1.5745,26826167.175335,303.329,4.8308457474599355e-11,1.179464952346451e-91
25.256,-1.573598,26958752.869991,303.353,4.854721727767256e-11,1.1827779746880252e-91
25.356222,-1.572696,27091917.315123,303.377,4.8787019292353506e-11,1.1861166575524694e-91
25.456444,-1.571794,27225662.615207,303.4,4.9027867308370355e-11,1.1894812362814588e-91
25.556667,-1.570892,27359990.880172,303.424,4.926976512527796e-11,1.1928719488080818e-91
25.656889,-1.56999,27494904.22541,303.449,4.951271655246341e-11,1.1962890356896005e-91
25.757111,-1.569088,27630404.771773,303.473,4.975672540915135e-11,1.1997327401411315e-91
25.857333,-1.568186,27766494.645581,303.497,5.000179552440917e-11,1.2032033080704633e-91
25.957556,-1.567284,27903175.978622,303.522,5.024793073715228e-11,1.2067009881121474e-91
26.057778,-1.566382,28040450.908155,303.546,5.0495134896148944e-11,1.2102260316633984e-91
26.158,-1.56548,28178321.576914,303.571,5.074341186002529e-11,1.2137786929193377e-91
26.258222,-1.564578,28316790.133109,303.596,5.0992765497270155e-11,1.2173592289096242e-91
26.358444,-1.563676,28455858.730429,303.621,5.124319968623951e-11,1.2209678995350993e-91
26.458667,-1.562774,28595529.528047,303.646,5.149471831516133e-11,1.224604967605109e-91
26.558889,-1.561872,28735804.690619,303.671,5.1747325282139794e-11,1.228270698875828e-91
26.659111,-1.56097,28876686.388286,303.697,5.2001024495159644e-11,1.2319653620881342e-91
26.759333,-1.560068,29018176.796682,303.722,5.225581987209049e-11,1.23568922900706e-91
26.859556,-1.559166,29160278.096929,303.748,5.251171534069074e-11,1.239442574461438e-91
26.959778,-1.558264,29302992.475645,303.773,5.276871483861171e-11,1.2432256763838165e-91
27.06,-1.557362,29446322.124942,303.799,5.3026822313401264e-11,1.2470388158514238e-91
27.160222,-1.55646,29590269.24243,303.825,5.328604172250776e-11,1.2508822771275326e-91
27.260444,-1.555558,29734836.031221,303.851,5.354637703328349e-11,1.2547563477036137e-91
27.360667,-1.554656,29880024.699924,303.877,5.380783222298815e-11,1.2586613183417964e-91
27.460889,-1.553754,30025837.462657,303.904,5.4070411278792287e-11,1.2625974831182485e-91
27.561111,-1.552852,30172276.53904,303.93,5.43341181977804e-11,1.2665651394669525e-91
27.661333,-1.55195,30319344.154201,303.957,5.4598956986954143e-11,1.2705645882244623e-91
27.761556,-1.551048,30467042.538777,303.984,5.486493166323529e-11,1.2745961336751115e-91
27.861778,-1.550146,30615373.928913,304.011,5.513204625346848e-11,1.2786600835969736e-91
27.962,-1.549244,30764340.56627,304.038,5.5400304794424045e-11,1.2827567493082944e-91
28.062222,-1.548342,30913944.698019,304.065,5.5669711332800534e-11,1.2868864457148794e-91
28.162444,-1.54744,31064188.576847,304.092,5.594026992522728e-11,1.2910494913581183e-91
28.262667,-1.546538,31215074.460956,304.119,5.6211984638266565e-11,1.295246208464109e-91
28.362889,-1.545636,31366604.614065,304.147,5.648485954841602e-11,1.2994769229924126e-91
28.463111,-1.544734,31518781.305414,304.175,5.675889874211055e-11,1.3037419646868799e-91
28.563333,-1.543832,31671606.809759,304.202,5.7034106315724423e-11,1.3080416671263603e-91
28.663556,-1.54293,31825083.407378,304.23,5.731048637557294e-11,1.3123763677765867e-91
28.763778,-1.542028,31979213.38407,304.258,5.7588043037914204e-11,1.3167464080427426e-91
28.864,-1.541126,32133999.031157,304.287,5.786678042895067e-11,1.3211521333226753e-91
28.964222,-1.540224,32289442.645482,304.315,5.814670268483049e-11,1.325593893061264e-91
29.064444,-1.539322,32445546.529414,304.343,5.842781395164893e-11,1.3300720408053897e-91
29.164667,-1.53842,32602312.990845,304.372,5.871011838544932e-11,1.3345869342592206e-91
29.264889,-1.537518,32759744.343191,304.401,5.899362015222442e-11,1.3391389353420085e-91
29.365111,-1.536616,32917842.905397,304.43,5.927832342791685e-11,1.343728410244614e-91
29.465333,-1.535714,33076611.001929,304.459,5.956423239842011e-11,1.3483557294884943e-91
29.565556,-1.534812,33236050.962782,304.488,5.985135125957917e-11,1.3530212679848772e-91
29.665778,-1.53391,33396165.123478,304.517,6.013968421719081e-11,1.357725405095079e-91
29.766,-1.533008,33556955.825063,304.547,6.042923548700412e-11,1.362468524691483e-91
29.866222,-1.532106,33718425.414112,304.576,6.072000929472056e-11,1.367251015220162e-91
29.966444,-1.531204,33880576.242726,304.606,6.101200987599402e-11,1.3720732697632616e-91
30.066667,-1.530302,34043410.668531,304.636,6.130524147643077e-11,1.3769356861040372e-91
30.166889,-1.5294,34206931.054682,304.666,6.159970835158918e-11,1.3818386667907423e-91
30.267111,-1.528498,34371139.769858,304.696,6.18954147669794e-11,1.3867826192037178e-91
30.367333,-1.527596,34536039.188267,304.726,6.219236499806284e-11,1.3917679556220256e-91
30.467556,-1.526694,34701631.68964,304.757,6.24905633302514e-11,1.3967950932917202e-91
30.567778,-1.525792,34867919.659235,304.787,6.279001405890681e-11,1.4018644544951102e-91
30.668,-1.52489,35034905.487832,304.818,6.309072148933961e-11,1.4069764666208618e-91
30.768222,-1.523988,35202591.571738,304.849,6.3392689936808e-11,1.412131562235691e-91
30.868444,-1.523086,35370980.312783,304.88,6.369592372651668e-11,1.4173301791566925e-91
